id,word,txt_file,index_of_word_in_txt_file,first_letter_uppercase,all_uppercase,word_len,part_of_upper_seq,pos_in_upper_seq,next_word_has_numerals,num_of_occurrences_of_word,word_only_contains_letters,previous_word_is_the,previous_word_is_from,previous_word_is_by,label
273,McAfee,iset/207_B01GMCHL7O.txt,170,True,False,6,True,5,False,1,True,False,False,False,True
274,Microsoft,iset/207_B01GMCHL7O.txt,174,True,False,9,True,1,False,1,True,False,False,False,True
275,Lenovo,iset/208_B01GSBQ4AE.txt,0,True,False,6,True,1,False,1,True,False,False,False,True
276,Intel,iset/208_B01GSBQ4AE.txt,144,True,False,5,True,1,False,2,True,False,False,False,True
277,NVIDIA,iset/208_B01GSBQ4AE.txt,184,True,True,6,True,1,False,1,True,False,False,False,True
278,Intel,iset/208_B01GSBQ4AE.txt,192,True,False,5,True,1,False,2,True,False,False,False,True
279,Lenovo,iset/209_B01GSBRXB8.txt,0,True,False,6,True,1,False,1,True,False,False,False,True
280,Intel,iset/209_B01GSBRXB8.txt,144,True,False,5,True,1,False,2,True,False,False,False,True
281,Intel,iset/209_B01GSBRXB8.txt,194,True,False,5,True,1,False,2,True,False,False,False,True
282,Samsung,iset/20_B005OUQ9JC.txt,12,True,False,7,True,1,False,1,True,True,False,False,True
283,Intel,iset/20_B005OUQ9JC.txt,85,True,False,5,True,1,False,1,True,False,False,False,True
284,Microsoft,iset/20_B005OUQ9JC.txt,94,True,False,9,True,1,False,1,True,False,False,False,True
285,Lenovo,iset/210_B01GSBS9IE.txt,0,True,False,6,True,1,False,1,True,False,False,False,True
286,Intel,iset/210_B01GSBS9IE.txt,144,True,False,5,True,1,False,2,True,False,False,False,True
287,Intel,iset/210_B01GSBS9IE.txt,195,True,False,5,True,1,False,2,True,False,False,False,True
288,Intel,iset/211_B01GT7AW4Q.txt,1,True,False,5,True,2,False,3,True,False,False,False,True
289,Intel,iset/211_B01GT7AW4Q.txt,66,True,False,5,True,1,False,3,True,False,False,False,True
290,DTS,iset/211_B01GT7AW4Q.txt,105,True,True,3,True,2,False,1,True,False,False,False,True
291,Intel,iset/212_B01GYCBDKI.txt,97,True,False,5,True,1,False,1,True,False,False,False,True
292,Intel,iset/213_B01H0NYY4M.txt,110,True,False,5,True,2,False,3,True,False,False,False,True
293,MSI,iset/214_B01HAQN8JG.txt,0,True,True,3,True,1,False,1,True,False,False,False,True
294,Intel,iset/214_B01HAQN8JG.txt,2,True,False,5,True,3,False,1,True,False,False,False,True
295,NVIDIA,iset/214_B01HAQN8JG.txt,9,True,True,6,True,2,True,1,True,False,False,False,True
296,Acer,iset/215_B01HAQNGIO.txt,3,True,False,4,True,1,False,2,True,False,False,False,True
297,Intel,iset/215_B01HAQNGIO.txt,20,True,False,5,True,1,False,1,True,False,False,False,True
298,Acer,iset/215_B01HAQNGIO.txt,50,True,False,4,True,1,False,2,True,False,False,False,True
299,Intel,iset/216_B01HDUVJYA.txt,0,True,False,5,True,1,False,1,True,False,False,False,True
300,Intel,iset/217_B01HDUVLYS.txt,0,True,False,5,True,1,False,1,True,False,False,False,True
301,Intel,iset/218_B01HODODIA.txt,68,True,False,5,True,2,False,1,True,False,False,False,True
302,Microsoft,iset/219_B01HTZL10Q.txt,72,True,False,9,True,1,False,1,True,False,False,False,True
303,Intel,iset/219_B01HTZL10Q.txt,97,True,False,5,True,1,False,1,True,False,False,False,True
304,DTS,iset/219_B01HTZL10Q.txt,124,True,True,3,True,2,False,1,True,False,False,False,True
305,Intel,iset/21_B005TEXJF0.txt,20,True,False,5,True,2,False,3,True,False,False,False,True
306,Intel,iset/21_B005TEXJF0.txt,26,True,False,5,True,2,False,3,True,False,False,False,True
307,Intel,iset/21_B005TEXJF0.txt,69,True,False,5,True,2,False,3,True,False,False,False,True
308,Microsoft,iset/21_B005TEXJF0.txt,112,True,False,9,True,2,False,1,True,False,False,False,True
309,Intel,iset/220_B01HU0NLXA.txt,6,True,False,5,True,1,False,1,True,False,False,False,True
310,Intel,iset/221_B01HXF2RLO.txt,25,True,False,5,True,2,False,2,True,False,False,False,True
311,Intel,iset/221_B01HXF2RLO.txt,64,True,False,5,True,2,False,2,True,False,False,False,True
312,Acer,iset/222_B01HYB5BK6.txt,10,True,False,4,True,1,False,1,True,True,False,False,True
313,Intel,iset/222_B01HYB5BK6.txt,26,True,False,5,True,1,False,1,True,True,False,False,True
314,Intel,iset/223_B01I0560MS.txt,20,True,False,5,True,1,False,1,True,False,False,False,True
315,Lenovo,iset/224_B01I0V68RE.txt,27,True,False,6,True,2,False,1,True,True,False,False,True
316,Samsung,iset/225_B01I4H1NNS.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
317,Samsung,iset/226_B01I4H1OOG.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
318,Samsung,iset/227_B01I4H1PSQ.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
319,Intel,iset/228_B01IB33LOO.txt,2,True,False,5,True,2,False,1,True,False,False,False,True
320,AMD,iset/228_B01IB33LOO.txt,22,True,True,3,True,4,False,1,True,False,False,False,True
321,Apple,iset/22_B0062HIRSC.txt,1,True,False,5,True,1,False,1,True,False,False,False,True
322,Intel,iset/22_B0062HIRSC.txt,5,True,False,5,True,1,False,1,True,False,False,False,True
323,INTEL,iset/230_B01IFBZ12M.txt,20,True,True,5,True,2,False,1,True,False,False,False,True
324,Intel,iset/231_B01IFU3P2Q.txt,2,True,False,5,True,1,False,1,True,False,False,False,True
325,Gigabit,iset/231_B01IFU3P2Q.txt,16,True,False,7,True,1,False,1,True,False,False,False,True
326,NVIDIA,iset/233_B01IO9YI4M.txt,18,True,True,6,True,1,False,6,True,False,False,False,True
327,NVIDIA,iset/233_B01IO9YI4M.txt,65,True,True,6,True,1,False,6,True,False,False,True,True
328,NVIDIA,iset/233_B01IO9YI4M.txt,84,True,True,6,True,5,False,6,True,False,False,False,True
329,NVIDIA,iset/233_B01IO9YI4M.txt,91,True,True,6,True,1,False,6,True,False,False,False,True
330,NVIDIA,iset/233_B01IO9YI4M.txt,233,True,True,6,True,1,False,6,True,False,False,False,True
331,MSI,iset/233_B01IO9YI4M.txt,241,True,True,3,True,1,False,4,True,False,False,False,True
332,STEEL,iset/233_B01IO9YI4M.txt,376,True,True,5,True,1,False,2,True,False,False,False,True
333,STEEL,iset/233_B01IO9YI4M.txt,406,True,True,5,True,1,False,2,True,False,False,False,True
334,MSI,iset/233_B01IO9YI4M.txt,774,True,True,3,False,0,False,4,True,False,True,False,True
335,Intel,iset/235_B01ISLGYKM.txt,23,True,False,5,True,2,False,1,True,False,False,False,True
336,NVIDIA,iset/235_B01ISLGYKM.txt,90,True,True,6,True,3,False,1,True,False,False,False,True
337,Intel,iset/236_B01J4HJBMW.txt,21,True,False,5,True,3,False,2,True,False,False,False,True
338,Intel,iset/236_B01J4HJBMW.txt,55,True,False,5,True,2,False,2,True,False,False,False,True
339,Toshiba,iset/237_B01J4VUK4Q.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
340,AMD,iset/238_B01J6NRJ78.txt,2,True,True,3,True,1,False,1,True,False,False,False,True
341,Gigabit,iset/238_B01J6NRJ78.txt,13,True,False,7,True,1,False,1,True,False,False,False,True
342,Intel,iset/239_B01J7403JW.txt,3,True,False,5,True,2,True,1,True,False,False,False,True
343,Apple,iset/23_B00655SIQW.txt,1,True,False,5,True,1,False,1,True,False,False,False,True
344,NVIDIA,iset/240_B01J9EH0ZA.txt,88,True,True,6,True,1,False,2,True,False,False,False,True
345,NVIDIA,iset/240_B01J9EH0ZA.txt,95,True,True,6,True,1,False,2,True,False,False,False,True
346,Acer,iset/241_B01JJCK8HO.txt,0,True,False,4,True,1,False,1,True,False,False,False,True
347,AMD,iset/241_B01JJCK8HO.txt,7,True,True,3,True,1,False,2,True,False,False,False,True
348,AMD,iset/241_B01JJCK8HO.txt,28,True,True,3,True,1,True,2,True,False,False,False,True
349,MSI,iset/243_B01K05L4QS.txt,11,True,True,3,False,0,False,1,True,False,True,False,True
350,Intel,iset/243_B01K05L4QS.txt,38,True,False,5,True,2,False,2,True,False,False,False,True
351,Intel,iset/243_B01K05L4QS.txt,79,True,False,5,True,1,False,2,True,False,False,False,True
352,NVIDIA,iset/243_B01K05L4QS.txt,141,True,True,6,True,1,False,1,True,False,False,False,True
353,MSI,iset/244_B01K05L6HU.txt,0,True,True,3,True,1,True,1,True,False,False,False,True
354,Intel,iset/244_B01K05L6HU.txt,12,True,False,5,True,1,False,1,True,False,False,False,True
355,NVMe,iset/244_B01K05L6HU.txt,20,True,False,4,True,1,False,1,True,False,False,False,True
356,Samsung,iset/24_B0067U9VUC.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
357,T-Mobile,iset/25_B006FR0MD2.txt,1,True,False,8,True,2,False,1,False,True,False,False,True
358,Samsung,iset/25_B006FR0MD2.txt,2,True,False,7,True,3,True,1,True,False,False,False,True
359,SONY,iset/27_B007D5SKOS.txt,0,True,True,4,True,1,False,1,True,False,False,False,True
360,INTEL,iset/27_B007D5SKOS.txt,4,True,True,5,False,0,True,1,True,False,False,False,True
361,Samsung,iset/28_B007Y8DJAO.txt,13,True,False,7,False,0,False,1,True,False,False,False,True
362,Samsung,iset/30_B0082PZ17C.txt,0,True,False,7,True,1,False,1,True,False,False,False,True
363,Intel,iset/32_B0089P998C.txt,10,True,False,5,True,1,False,3,True,False,False,False,True
364,Intel,iset/32_B0089P998C.txt,48,True,False,5,True,1,False,3,True,False,False,False,True
365,AMD,iset/32_B0089P998C.txt,53,True,True,3,True,1,False,1,True,False,False,False,True
366,Intel,iset/32_B0089P998C.txt,90,True,False,5,True,1,False,3,True,False,False,False,True
367,Intel,iset/33_B008BIYZBS.txt,38,True,False,5,True,2,False,1,True,False,False,False,True
368,NVIDIA,iset/33_B008BIYZBS.txt,59,True,True,6,True,3,False,2,True,False,False,False,True
369,NVIDIA,iset/33_B008BIYZBS.txt,63,True,True,6,True,1,False,2,True,False,False,False,True
370,Apple,iset/34_B008HYS0H6.txt,2,True,False,5,True,1,True,5,True,False,False,False,True
371,Apple,iset/34_B008HYS0H6.txt,19,True,False,5,True,2,False,5,True,False,False,False,True
372,Apple,iset/34_B008HYS0H6.txt,67,True,False,5,False,0,False,5,True,False,False,False,True
373,Apple,iset/34_B008HYS0H6.txt,75,True,False,5,True,1,True,5,True,False,False,False,True
374,Apple,iset/34_B008HYS0H6.txt,121,True,False,5,True,2,True,5,True,True,False,False,True
375,SONY,iset/36_B009GPG0JU.txt,0,True,True,4,True,1,True,1,True,False,False,False,True
376,INTEL,iset/36_B009GPG0JU.txt,3,True,True,5,True,1,False,1,True,False,False,False,True
377,Sony,iset/37_B009HPGMYC.txt,32,True,False,4,True,1,False,1,True,False,False,False,True
378,Google,iset/38_B009LL9VDG.txt,89,True,False,6,False,0,False,4,True,False,False,False,True
379,Google,iset/38_B009LL9VDG.txt,118,True,False,6,True,1,False,4,True,False,False,False,True
380,Samsung,iset/38_B009LL9VDG.txt,265,True,False,7,True,1,False,1,True,False,False,False,True
381,Google,iset/38_B009LL9VDG.txt,320,True,False,6,True,1,False,4,True,False,False,False,True
382,Zoho,iset/38_B009LL9VDG.txt,322,True,False,4,True,3,False,1,True,False,False,False,True
383,Google,iset/38_B009LL9VDG.txt,362,True,False,6,True,1,False,4,True,False,False,False,True
384,Samsung,iset/39_B009NB8WTI.txt,10,True,False,7,False,0,True,8,True,True,False,False,True
385,Samsung,iset/39_B009NB8WTI.txt,282,True,False,7,True,1,False,8,True,False,False,False,True
386,Samsung,iset/39_B009NB8WTI.txt,292,True,False,7,False,0,False,8,True,False,False,False,True
387,Samsung,iset/39_B009NB8WTI.txt,300,True,False,7,False,0,False,8,True,False,False,False,True
388,Samsung,iset/39_B009NB8WTI.txt,357,True,False,7,True,1,False,8,True,False,False,False,True
389,Microsoft,iset/39_B009NB8WTI.txt,449,True,False,9,True,1,False,1,True,False,False,False,True
390,Samsung,iset/39_B009NB8WTI.txt,505,True,False,7,True,1,True,8,True,False,False,False,True
391,Samsung,iset/39_B009NB8WTI.txt,557,True,False,7,True,4,False,8,True,False,False,False,True
392,Samsung,iset/39_B009NB8WTI.txt,562,True,False,7,True,9,False,8,True,False,False,False,True
393,Intel,iset/3_B002RMQFGW.txt,0,True,False,5,True,1,False,2,True,False,False,False,True
394,Intel,iset/3_B002RMQFGW.txt,29,True,False,5,True,3,False,2,True,False,False,False,True
395,Samsung,iset/40_B00A221208.txt,11,True,False,7,True,1,False,3,True,False,False,False,True
396,Samsung,iset/40_B00A221208.txt,17,True,False,7,True,2,False,3,True,False,False,False,True
397,Samsung,iset/40_B00A221208.txt,47,True,False,7,True,1,False,3,True,True,False,False,True
398,Intel,iset/41_B00A66XJZ6.txt,98,True,False,5,True,1,False,5,True,False,False,False,True
399,Microsoft,iset/41_B00A66XJZ6.txt,171,True,False,9,True,1,False,1,True,True,False,False,True
400,Samsung,iset/41_B00A66XJZ6.txt,192,True,False,7,True,2,False,1,True,False,False,False,True
401,Intel,iset/41_B00A66XJZ6.txt,560,True,False,5,True,3,False,5,True,False,False,False,True
402,Intel,iset/41_B00A66XJZ6.txt,592,True,False,5,True,1,False,5,True,False,False,False,True
403,Netgear,iset/41_B00A66XJZ6.txt,598,True,False,7,True,1,True,1,True,True,False,False,True
404,Belkin,iset/41_B00A66XJZ6.txt,602,True,False,6,True,1,False,1,True,False,False,False,True
405,Intel,iset/41_B00A66XJZ6.txt,650,True,False,5,True,2,False,5,True,False,False,False,True
406,Intel,iset/41_B00A66XJZ6.txt,671,True,False,5,True,1,False,5,True,False,False,False,True
407,samsung,iset/42_B00A6HPD3Q.txt,6,False,False,7,False,0,False,2,True,False,False,False,True
408,Samsung,iset/42_B00A6HPD3Q.txt,37,True,False,7,False,0,False,1,True,False,False,False,True
409,samsung,iset/42_B00A6HPD3Q.txt,129,False,False,7,False,0,False,2,True,False,False,False,True
410,Intel,iset/43_B00AC4P89C.txt,7,True,False,5,True,3,False,2,True,False,False,False,True
411,Intel,iset/43_B00AC4P89C.txt,56,True,False,5,True,1,False,2,True,False,False,False,True
412,Apple,iset/44_B00AZ9T2PK.txt,0,True,False,5,False,0,False,1,True,False,False,False,True
413,Intel,iset/44_B00AZ9T2PK.txt,7,True,False,5,True,1,False,1,True,False,False,False,True
414,AMD,iset/44_B00AZ9T2PK.txt,20,True,True,3,True,1,False,1,True,False,False,False,True
415,Sony,iset/45_B00B1NVWF2.txt,0,True,False,4,True,1,True,1,True,False,False,False,True
416,Intel,iset/45_B00B1NVWF2.txt,11,True,False,5,True,1,False,1,True,False,False,False,True
417,Intel,iset/46_B00B588I46.txt,104,True,False,5,True,1,False,6,True,False,False,False,True
418,Intel,iset/46_B00B588I46.txt,123,True,False,5,True,1,False,6,True,False,False,False,True
419,Microsoft,iset/46_B00B588I46.txt,226,True,False,9,True,1,False,2,True,True,False,False,True
420,Samsung,iset/46_B00B588I46.txt,233,True,False,7,True,3,False,1,True,False,False,False,True
421,Intel,iset/46_B00B588I46.txt,633,True,False,5,True,1,False,6,True,False,False,False,True
422,Netgear,iset/46_B00B588I46.txt,639,True,False,7,True,1,True,1,True,True,False,False,True
423,Belkin,iset/46_B00B588I46.txt,643,True,False,6,True,1,False,1,True,False,False,False,True
424,Intel,iset/46_B00B588I46.txt,691,True,False,5,True,2,False,6,True,False,False,False,True
425,Intel,iset/46_B00B588I46.txt,713,True,False,5,True,1,False,6,True,False,False,False,True
426,Intel,iset/47_B00BBO0Z7W.txt,13,True,False,5,True,4,False,2,True,False,False,False,True
427,Intel,iset/47_B00BBO0Z7W.txt,54,True,False,5,True,5,False,2,True,False,False,False,True
428,Samsung,iset/48_B00C94VNUG.txt,0,True,False,7,True,1,True,1,True,False,False,False,True
429,INTEL,iset/48_B00C94VNUG.txt,2,True,True,5,True,3,False,1,True,False,False,False,True
430,Dell,iset/49_B00CF88LK6.txt,16,True,False,4,True,2,False,1,True,False,False,False,True
431,Intel,iset/49_B00CF88LK6.txt,108,True,False,5,True,2,False,2,True,False,False,False,True
432,NVIDIA,iset/49_B00CF88LK6.txt,123,True,True,6,True,1,False,1,True,False,False,False,True
433,Intel,iset/49_B00CF88LK6.txt,150,True,False,5,True,1,False,2,True,False,False,False,True
434,Intel,iset/4_B002RSGA5M.txt,6,True,False,5,False,0,False,1,True,False,False,False,True
435,Intel,iset/50_B00CGNIUAQ.txt,6,True,False,5,True,1,False,1,True,False,False,False,True
436,Sony,iset/51_B00CU65M8M.txt,0,True,False,4,True,1,False,1,True,False,False,False,True
437,MSI,iset/52_B00CU9GLUM.txt,0,True,True,3,True,1,True,1,True,False,False,False,True
438,Intel,iset/52_B00CU9GLUM.txt,4,True,False,5,True,1,False,1,True,False,False,False,True
439,Intel,iset/53_B00D6HBVMU.txt,11,True,False,5,True,1,False,1,True,False,False,False,True
440,Samsung,iset/55_B00DVFMDUQ.txt,1,True,False,7,True,2,False,6,True,False,False,False,True
441,Samsung,iset/55_B00DVFMDUQ.txt,10,True,False,7,True,6,False,6,True,False,False,False,True
442,AMD,iset/55_B00DVFMDUQ.txt,76,True,True,3,True,2,False,1,True,False,False,False,True
443,Samsung,iset/55_B00DVFMDUQ.txt,110,True,False,7,True,2,False,6,True,False,False,False,True
444,Samsung,iset/55_B00DVFMDUQ.txt,149,True,False,7,True,6,False,6,True,False,False,False,True
445,Samsung,iset/55_B00DVFMDUQ.txt,160,True,False,7,False,0,False,6,True,False,False,False,True
446,Samsung,iset/55_B00DVFMDUQ.txt,172,True,False,7,False,0,False,6,True,False,False,False,True
447,ASUS,iset/56_B00E8631G2.txt,7,True,True,4,True,1,False,7,True,False,False,False,True
448,ASUS,iset/56_B00E8631G2.txt,59,True,True,4,True,1,False,7,True,False,False,False,True
449,ASUS,iset/56_B00E8631G2.txt,103,True,True,4,True,1,False,7,True,False,False,False,True
450,ASUS,iset/56_B00E8631G2.txt,142,True,True,4,True,1,False,7,True,False,False,False,True
451,Intel,iset/56_B00E8631G2.txt,152,True,False,5,False,0,True,3,True,False,False,False,True
452,ASUS,iset/56_B00E8631G2.txt,158,True,True,4,True,2,False,7,True,False,False,False,True
453,Intel,iset/56_B00E8631G2.txt,167,True,False,5,True,1,False,3,True,False,False,False,True
454,Intel,iset/56_B00E8631G2.txt,191,True,False,5,True,2,False,3,True,True,False,False,True
455,ASUS,iset/56_B00E8631G2.txt,211,True,True,4,True,1,False,7,True,False,False,False,True
456,ASUS,iset/56_B00E8631G2.txt,228,True,True,4,True,3,False,7,True,False,False,False,True
457,Samsung,iset/57_B00EHVNF3M.txt,0,True,False,7,True,1,True,1,True,False,False,False,True
458,samsung,iset/58_B00ERAIGI2.txt,0,False,False,7,False,0,True,1,True,False,False,False,True
459,intel,iset/58_B00ERAIGI2.txt,2,False,False,5,False,0,False,1,True,False,False,False,True
460,Apple,iset/59_B00ETD8K7E.txt,1,True,False,5,True,2,False,2,True,True,False,False,True
461,INTEL,iset/59_B00ETD8K7E.txt,172,True,True,5,True,1,False,1,True,False,False,False,True
462,Intel,iset/59_B00ETD8K7E.txt,188,True,False,5,True,1,False,4,True,False,False,False,True
463,Intel,iset/59_B00ETD8K7E.txt,212,True,False,5,True,1,False,4,True,False,False,False,True
464,Intel,iset/59_B00ETD8K7E.txt,235,True,False,5,True,1,False,4,True,False,False,False,True
465,Intel,iset/59_B00ETD8K7E.txt,242,True,False,5,True,1,False,4,True,True,False,False,True
466,Apple,iset/59_B00ETD8K7E.txt,302,True,False,5,True,1,False,2,True,True,False,False,True
467,Toshiba,iset/5_B003373OTQ.txt,4,True,False,7,True,1,False,2,True,False,False,False,True
468,Intel,iset/5_B003373OTQ.txt,81,True,False,5,True,2,False,1,True,False,False,False,True
469,Microsoft,iset/5_B003373OTQ.txt,120,True,False,9,True,1,False,1,True,False,False,False,True
470,Realtek,iset/5_B003373OTQ.txt,168,True,False,7,False,0,True,1,True,True,False,False,True
471,Toshiba,iset/5_B003373OTQ.txt,188,True,False,7,True,1,False,2,True,True,False,False,True
472,Microsoft,iset/60_B00EXZLRYQ.txt,0,True,False,9,True,1,False,1,True,False,False,False,True
473,Intel,iset/60_B00EXZLRYQ.txt,21,True,False,5,True,3,False,1,True,False,False,False,True
474,ASUS,iset/64_B00FAUGFTA.txt,2,True,True,4,True,1,True,1,True,False,False,False,True
475,Sony,iset/66_B00GJUPWA8.txt,0,True,False,4,False,0,True,1,True,False,False,False,True
476,Intel,iset/67_B00GK6GROQ.txt,0,True,False,5,True,1,False,2,True,False,False,False,True
477,Intel,iset/67_B00GK6GROQ.txt,37,True,False,5,True,2,False,2,True,False,False,False,True
478,Intel,iset/68_B00HAPT8GA.txt,12,True,False,5,True,2,False,4,True,False,False,False,True
479,Intel,iset/68_B00HAPT8GA.txt,21,True,False,5,True,1,True,4,True,False,False,False,True
480,Intel,iset/68_B00HAPT8GA.txt,43,True,False,5,True,4,False,4,True,False,False,False,True
481,NVIDIA,iset/68_B00HAPT8GA.txt,48,True,True,6,True,1,False,2,True,False,False,False,True
482,NVIDIA,iset/68_B00HAPT8GA.txt,52,True,True,6,True,1,False,2,True,False,False,False,True
483,Intel,iset/68_B00HAPT8GA.txt,116,True,False,5,True,5,False,4,True,False,False,False,True
484,Sony,iset/68_B00HAPT8GA.txt,240,True,False,4,False,0,False,1,True,False,False,False,True
485,Skype,iset/68_B00HAPT8GA.txt,248,True,False,5,True,2,False,1,True,False,False,False,True
486,AMD,iset/6_B003R35IXQ.txt,22,True,True,3,True,1,False,2,True,False,False,False,True
487,AMD,iset/6_B003R35IXQ.txt,230,True,True,3,True,1,False,2,True,False,False,False,True
488,Microsoft,iset/6_B003R35IXQ.txt,251,True,False,9,True,2,False,2,True,False,False,False,True
489,Microsoft,iset/6_B003R35IXQ.txt,257,True,False,9,True,1,False,2,True,False,False,False,True
490,Intel,iset/70_B00HNYSLN4.txt,54,True,False,5,False,0,True,1,True,False,False,False,True
491,ASUS,iset/71_B00IAACG1S.txt,1,True,True,4,True,2,False,1,True,True,False,False,True
492,Intel,iset/71_B00IAACG1S.txt,23,True,False,5,True,1,False,1,True,False,False,False,True
493,Dell,iset/73_B00IIBX5I2.txt,5,True,False,4,True,1,False,1,True,False,False,False,True
494,Microsoft,iset/73_B00IIBX5I2.txt,12,True,False,9,True,1,False,1,True,False,False,False,True
495,Intel,iset/73_B00IIBX5I2.txt,22,True,False,5,True,1,False,1,True,False,False,False,True
496,Intel,iset/74_B00IMTQ5I2.txt,6,True,False,5,True,1,False,1,True,False,False,False,True
497,NVIDIA,iset/74_B00IMTQ5I2.txt,20,True,True,6,True,1,False,1,True,False,False,False,True
498,SteelSeries,iset/74_B00IMTQ5I2.txt,32,True,False,11,True,1,False,1,True,False,False,False,True
499,Intel,iset/75_B00IMTQ6I6.txt,5,True,False,5,True,1,False,1,True,False,False,False,True
500,NVIDIA,iset/75_B00IMTQ6I6.txt,20,True,True,6,True,1,False,1,True,False,False,False,True
501,SteelSeries,iset/75_B00IMTQ6I6.txt,33,True,False,11,True,1,False,2,True,False,False,False,True
502,SteelSeries,iset/75_B00IMTQ6I6.txt,110,True,False,11,False,0,False,2,True,False,False,True,True
503,MSI,iset/77_B00IQ4E0ZI.txt,0,True,True,3,True,1,True,1,True,False,False,False,True
504,Intel,iset/77_B00IQ4E0ZI.txt,5,True,False,5,True,1,False,1,True,False,False,False,True
505,NVIDIA,iset/78_B00IQ4H7E4.txt,61,True,True,6,True,1,False,1,True,False,False,False,True
506,Intel,iset/79_B00IUXLS0U.txt,6,True,False,5,True,7,False,3,True,False,False,False,True
507,Intel,iset/79_B00IUXLS0U.txt,17,True,False,5,True,1,False,3,True,False,False,False,True
508,Intel,iset/79_B00IUXLS0U.txt,45,True,False,5,True,6,False,3,True,False,False,False,True
509,Samsung,iset/80_B00J49ZGY8.txt,7,True,False,7,True,1,False,3,True,True,False,False,True
510,Intel,iset/80_B00J49ZGY8.txt,35,True,False,5,True,1,False,6,True,False,False,False,True
511,Intel,iset/80_B00J49ZGY8.txt,68,True,False,5,True,2,False,6,True,False,False,False,True
512,Intel,iset/80_B00J49ZGY8.txt,114,True,False,5,True,1,False,6,True,False,False,False,True
513,Intel,iset/80_B00J49ZGY8.txt,129,True,False,5,True,1,False,6,True,False,False,False,True
514,Microsoft,iset/80_B00J49ZGY8.txt,211,True,False,9,True,1,False,2,True,False,False,False,True
515,Microsoft,iset/80_B00J49ZGY8.txt,495,True,False,9,True,1,False,2,True,False,False,False,True
516,Intel,iset/80_B00J49ZGY8.txt,513,True,False,5,True,1,False,6,True,False,False,False,True
517,Samsung,iset/80_B00J49ZGY8.txt,561,True,False,7,True,1,False,3,True,False,False,False,True
518,Samsung,iset/80_B00J49ZGY8.txt,564,True,False,7,True,1,False,3,True,False,False,False,True
519,Google,iset/81_B00J49ZH1U.txt,22,True,False,6,False,0,False,5,True,False,False,False,True
520,Microsoft,iset/81_B00J49ZH1U.txt,41,True,False,9,True,1,False,1,True,False,False,False,True
521,Adobe,iset/81_B00J49ZH1U.txt,44,True,False,5,True,1,False,1,True,False,False,False,True
522,Google,iset/81_B00J49ZH1U.txt,99,True,False,6,True,1,False,5,True,False,False,False,True
523,Samsung,iset/81_B00J49ZH1U.txt,151,True,False,7,True,1,False,4,True,True,False,False,True
524,Samsung,iset/81_B00J49ZH1U.txt,445,True,False,7,True,1,False,4,True,False,False,False,True
525,Google,iset/81_B00J49ZH1U.txt,625,True,False,6,True,1,False,5,True,False,False,False,True
526,Samsung,iset/81_B00J49ZH1U.txt,637,True,False,7,True,1,False,4,True,False,False,False,True
527,Samsung,iset/81_B00J49ZH1U.txt,709,True,False,7,True,1,False,4,True,False,False,False,True
528,Samsung,iset/82_B00J49ZH56.txt,7,True,False,7,True,1,False,4,True,True,False,False,True
529,Intel,iset/82_B00J49ZH56.txt,35,True,False,5,True,1,False,6,True,False,False,False,True
530,Intel,iset/82_B00J49ZH56.txt,68,True,False,5,True,2,False,6,True,False,False,False,True
531,Intel,iset/82_B00J49ZH56.txt,114,True,False,5,True,1,False,6,True,False,False,False,True
532,Intel,iset/82_B00J49ZH56.txt,129,True,False,5,True,1,False,6,True,False,False,False,True
533,Microsoft,iset/82_B00J49ZH56.txt,211,True,False,9,True,1,False,2,True,False,False,False,True
534,Microsoft,iset/82_B00J49ZH56.txt,495,True,False,9,True,1,False,2,True,False,False,False,True
535,Intel,iset/82_B00J49ZH56.txt,507,True,False,5,True,1,False,6,True,False,False,False,True
536,Intel,iset/82_B00J49ZH56.txt,513,True,False,5,True,1,False,6,True,False,False,False,True
537,Samsung,iset/82_B00J49ZH56.txt,550,True,False,7,True,1,False,4,True,False,False,False,True
538,Samsung,iset/82_B00J49ZH56.txt,562,True,False,7,True,1,False,4,True,False,False,False,True
539,Samsung,iset/82_B00J49ZH56.txt,565,True,False,7,True,1,False,4,True,False,False,False,True
540,Google,iset/83_B00J49ZH6K.txt,22,True,False,6,False,0,False,5,True,False,False,False,True
541,Microsoft,iset/83_B00J49ZH6K.txt,41,True,False,9,True,1,False,1,True,False,False,False,True
542,Adobe,iset/83_B00J49ZH6K.txt,44,True,False,5,True,1,False,1,True,False,False,False,True
543,Samsung,iset/83_B00J49ZH6K.txt,151,True,False,7,True,1,False,4,True,True,False,False,True
544,Samsung,iset/83_B00J49ZH6K.txt,428,True,False,7,True,1,False,4,True,False,False,False,True
545,Google,iset/83_B00J49ZH6K.txt,608,True,False,6,True,1,False,5,True,False,False,False,True
546,Samsung,iset/83_B00J49ZH6K.txt,620,True,False,7,True,1,False,4,True,False,False,False,True
547,Google,iset/83_B00J49ZH6K.txt,626,True,False,6,True,1,False,5,True,False,False,False,True
548,Samsung,iset/83_B00J49ZH6K.txt,691,True,False,7,True,1,False,4,True,False,False,False,True
