9SIA22F5CD4708,22-236-891,11/16/2015 7:50:38 AM,Phillip H.,Nice drives,5," good value, good USB speed even on 2.0, decent Windows software. This is our second batch of these drives - first were reds now blues.", so-so for a Mac (software a throw away). weight, These drives have been pretty reliable for us so far though they are showing their age by their weight (newer 2 TB's are slimmer). Still one of my first choices for our office for portables in spite of the weight!,1,1
9SIA22F5CD4708,22-236-891,8/9/2015 11:43:48 AM,Robert M.,,5, Good big capacity WD USB 3.0 HD works fine., None,,0,2
9SIA22F5CD4708,22-236-891,7/28/2015 5:03:35 PM,John B.,Well-Rounded External HDD,4," * I’ll admit I had slight bias coming into this review as Western Digital is my favorite storage manufacturer. When buying one of their products, you can usually be assured of their quality. The same applies to this drive.  *- Though I usually prefer Black, the WD My Passport Ultra “Blue” edition is appealing. The top has a glossy finish and looks more purple than blue, especially in the light. The sides are a black matte. On the bottom are rubber grommets that hold the drive in place. There’s a single LED indicator light on the side near the port. It’s understated but can be noticed without any annoyance. While running, the drive is practically inaudible, only heard when you press your ear against it.- Included on the drive (usable 1.82TB) are a couple folders, a user manual and a few programs for mac and Windows. Installing the .EXE WD Apps Setup will install WD Backup, WD Security, WD Drive Utilities and WD Quick View; these free programs lead to all the extended features that the Ultra touts. Of course, if you want to simply use the drive as a storage drive with no frills, you can do that, but I recommend buying a different Hard Drive then, for the Ultra shines because of its extra features. Once installed, there are a few software updates to follow. I’ll outline the three programs’ cool options in the following paragraphs.- The WD Drive Utility program has a few tests you can run to ensure the Ultra’s health status. From here you can check if SMART is enabled and running properly. You can also scan for bad sectors on the Ultra, much like the Error-Checking in My Computer. Another handy feature is a Sleep Timer to set a certain time after which passes the Ultra would sleep–as opposed to running 24/7, diminishing its life. A Secure Drive Erase is also included in the Utilities to reformat and start fresh easily. - To use a tiresome (and inane) cliché, the meat and potatoes of the Ultra is the WD Backup Program and WD Security it is bundled with. The Backup App includes a Dropbox backup as well, which is somewhat redundant since Dropbox can do the same thing within its own program. Most importantly, here you can select the source disk(s) you want to backup continually and schedule Daily (specific days of the month), Hourly or Monthly backups. The backup will run in the background unobtrusively and automatically per your settings (see Cons). To illustrate the program’s flexibility, I currently have it backing up my RAID Game SSD drives and my main Boot SSD every other day at 6:00PM. The WD Security app allows you to assign a password that must be entered to access the drive.- The Read and Write speeds are decent enough and very close to each other. It isn’t a significant difference, but the Ultra is slightly faster than other USB 3.0 External HDDs I’ve tested. By slightly faster I mean anywhere from one MB to 10MB/s. I’ve included some benchmarks in Other Thoughts for reference."," - This is a common shortcoming concerning portable external hard drives and even WD–quite literally–fell short. The included USB 3.0 cable is short, 18” long. It’s not terribly short, and since External Hard Drives are meant to be portable, it’s hard to find a good balance when it comes to cable length. The cable will be fine for use with laptops and portable situations, but placement of the drive will be more limited in a desktop scenario.  - The WD Backup App will run in the background and you can maximize it if you want, but doing this doesn’t provide much information. The only information on the status of your running backup that’s available is to right-click on the toolbar icon. It would be nice if the WD Backup provided some more information when maximized; rather than just an icon.- To be honest, there are plenty of programs out there, including free ones, that will accomplish the same tasks as the WD programs bundled with this drive. What WD did here with the included apps is more a matter of convenience than an intuitive stroke of genius."," * Overall, the WD My Passport Ultra is a well-performing, bells and whistles external hard drive. If you’re looking for some included apps to make your life a little easier for security or backup reasons, the Ultra is a good choice. *- Below are some subjective benchmarks I observed and documented using real-usage scenarios, as well as ATTO Disk and CrystalDiskMark. * Real Usage *USB 3.0-- Moving a 8.24GB Video file from PC's HDD (WD Caviar Black) onto drive. Time: 2 minutes 1 seconds. Peak: 70MB/sec. Average: 69.15MB/sec. USB 3.0-- Moving 2.09GB to HDD from 3.0 drive.Time: 17 seconds. Peak 150MB/sec.* ATTO Disk Benchmark *With a QD of 8, at 32KB to 8MB, the Read/Write speed was consistent and negligible. 32KB – 8MB Write: 111.7MB/sec.32KB – 8MB Read: 111.9MB/sec.* CrystalDiskMark * At 6 runs, 4000MB.Sequential Read: 112.9MB/sec.  --  Write: 112.3MB/sec.512k Read: 41.4MB/sec.  --  Write: 51.54MB/sec.4K Read: 0.515MB/sec.  --  Write: 1.168MB/sec.",14,14
N82E16822235092,22-235-092,2/23/2017 12:50:09 PM,Anonymous,Great purchase so far,5," Works fine, nice looking and has rubbers on the bottom side so the disk is not in direct contact with the surface on whici it stands.", None after a month... will update if any problems occur.,,None,None
N82E16822235092,22-235-092,2/16/2017 1:46:04 PM,Eric K.,Terrible,1, None, Doesn't work. No instructions or support.," Just got the drive, and it won't initialize. First off, it isn't plug and play, even on Windows 10. Secondly, even in the disk management, the drive just gives me an I/O error when trying to initialize. Thanks for wasting my time.",0,1
N82E16822235092,22-235-092,2/8/2017 10:33:41 AM,Tommy G.,Great size and Price,5, This 1tb ext hard drive you can put anywhere small and fast, None, If any are left get one at this price( Newegg has it together can't beat them ),None,None
N82E16822235092,22-235-092,9/29/2016 7:29:37 PM,Robert L.,Price Includes Half The Product,3, Good drive from good manufacture. Good price for drive., Why would anyone buy a product when you don't know what the software cost is to keep using it.,,2,6
N82E16822235092,22-235-092,9/15/2016 6:18:02 PM,Robert W.,Nifty lil bugger. Great price!,5, -Small size-USB 3.0-Nice read/write speed for a USB drive-Cheap, -It's refurbed. But it looks & behaves brand new so far as I can tell, Will probably have my mother buy another to keep her PC backed up,0,1
N82E16822235092,22-235-092,9/4/2016 3:14:15 AM,Anonymous,Just like new,5, Seems like new although it is a refurb you would never know it. Runs like Forest Gump!, none,,None,None
N82E16822235092,22-235-092,8/13/2016 6:20:28 PM,Jason T.,Great Product!,4, Affordable price for a 1TB portable hard driveExtremely thin for a 1TB hard driveMy job was made extremely easier because of this product, None,,None,None
N82E16822235092,22-235-092,8/7/2016 11:50:32 AM,Bart B.,Running like a swiss clock,5, Good value and WD is the Cadillac of HD's, None,,None,None
N82E16822301016,22-301-016,8/27/2016 9:32:28 AM,steven d.,Great so far,5, I have purchased three so far and am very satisfied., Haven't found any so far, I would recommend this product,None,None
N82E16822301016,22-301-016,5/30/2016 8:29:04 AM,Samuel S.,Wonderful External Hard Drive.,5," Great price for great quality.  It transfers data very fast while it is very convenient and durable.  Also, personal taste, I think the look is very appealing."," I haven't found any cons yet.  I haven't owned it for long, but it has absolutely no signs of failures or corrupted files."," Overall, a great hard drive for a great price.",None,None
N82E16822301016,22-301-016,4/12/2015 10:30:19 AM,Connor B.,Works Perfectly,5, I got this before going overseas and it never took any damage in transit despite the fact it was on an outer pouch on my backpack and i wasn't gentle with it., none, It comes formatted as FAT32 bt thats easy to fix,1,1
N82E16822301016,22-301-016,3/6/2015 8:45:12 AM,Greg K.,nice case,1," Nice, secure case, full size USB sockets / plugs are more robust than the compact USB and less prone to bad connections when switching from one machine to another."," Started corrupting files after about 2 months use. Complete re-format worked for a while, but then corrupted files started to show up again."," I typically have problems with poor performance of compact USB connections on my mobile drives- never the drives themselves. This one has an excellent case and connectors, but if the guts don't work, what's the point.",2,2
N82E16822301016,22-301-016,12/4/2014 1:46:46 AM,Anonymous,Superb drive with fast transfer rates and all the physical protection you'll need,5," Despite the military-grade shockproof protection, this is a slim drive that's roughly the same size as any other 2.5"" portable hard drive. After unboxing it I dropped it from above head height onto my lino covered wooden kitchen floor and it survived intact without any damage or marks left on the case and it worked when I connected to my laptop.It draws its power via the included USB-USB (i.e. not USB-Micro USB) cable, therefore there's no need for an extra power lead. My Windows 7 laptop recognised it immediately and automatically installed a couple of drivers. It comes formatted to FAT32 but before using it I reformatted it to NTFS (a quick 10 second Windows process).Copying 285GB of data to it took around 90 minutes with a very impressive average transfer rate of 61MB/s. I use a USB 3.0 ExpressCard adapter so you should get even faster speeds with built-in USB 3.0. It's backwards compatible with USB 2.0.It looks modern and stylish (the high quality photos here don't really do it justice), with a black case made of very hard, reinforced plastic and six orange silicone shock absorbers. The shock absorbers - and I really do like this - double as the USB cable holder when it's in transit. It's silent in operation.In summary, this is a high quality 1TB portable hard drive and its's now replaced my Seagate portable drive. With impressive transfer speeds and the peace of mind the shockproof protection offers, it's well worth the money and I definitely recommend it. It has a 3 year warranty.", None,,1,1
N82E16822301016,22-301-016,10/1/2014 9:03:39 PM,Sangjin A.,External HDD that you can toss in your bag,5," One of the most distinct character of this hard drive is the bumpers (orange in my case) that are in tact along the edges and corners and act as shock absorber. The bumpers also have cutouts to hold the USB cable around the edges of the device and stays nice and tight without any dangling motions.By connecting the hard drive to the computer, it starts spinning in a barely noticeable noise and is ready to go. With a USB 3.0 port, I got an average speed of 106MB read and 77MB write, and it transfered files very fast considering that it's still a spinning hard drive and not a solid state drive. Moving a 1GB large video took about 7 seconds and it would still read/write fine while the hard drive is being hit against a table top. While I haven't tried throwing the hard drive across the room, I did drop it from 6 feet up high and ta da, still good to go. The indicator light is also embedded beneath the black casing with a blue light. It's hidden and visible, but not extremely bright where it gets distracting, great.It's a perfect external hard drive for your to go needs. Since there's no turning back on a damaged hard drive, this hard drive is definitely a relief from being afraid of losing data like the precious pictures you took last trip. The design is appealing, speed is fast for a spinning hard drive, and it remains idle when not being used so you can even keep it hooked up to a desktop at all times. I feel confident that this hard drive will survive a minor earthquake and some abuses from even angry children, haha.", There isn't anything bad with this hard drive at all.," For more detailed review, check out Normal Consumer [dot] com",2,2
N82E16822301016,22-301-016,6/18/2014 5:24:04 PM,Nathan F.,"Watch the cable, enjoy the drive",5," Bought two of these (2TB version) through another account. Both are working fine with the exception of one cable (more on that later). The enclosure has excellent construction, and it is very easy to break down if I have to replace the drive in the future. The inner rubber lining (orange bit on the black version) is more like a cage that continues underneath the plastic cover, and there are foam spacers between the cover and the hard drive as part of the suspension.With USB 3.0, speeds seem to peek around 100MB/s and average in the low to mid 90s. This is on m4v video transfers from a WD 2TB 7200rpm backup drive.  Very satisfactory for my intentions as a college backup drive."," One of the cables that came with the drives refuses to pass USB 3.0. Luckily I had a few USB 3.0 superspeed enabled computers and two drives for comparison, so I tested both thoroughly, swapping cables, drives, computers, different files, etc. Whatever the cause, it occurs only with the cable in question, and operates at USB 2.0 speeds or less. Transfer rates seemed to hover in the low 20s. I'd suggest tacking on a spare USB 3.0 cable to your order when you buy this drive. If the stock cable fails you have an instant replacement. If you somehow misplace the original, you have a spare."," I suspect this case will be with me a long after the drive passes MTBF (if I'm lucky). I would still have to physically verify that any old 2.5"" SATA can work with the interface board by Silicon Power though.",7,7
N82E16822301016,22-301-016,12/15/2013 9:05:36 AM,john w.,Seriously,1," none, can't use it...", Didn't come with a usb 3.0 cable so I can't even use it., Poor Q&A.,1,15
9SIA4T01GT7460,22-236-570,2/25/2016 12:55:49 PM,Danny J.,So far it's been very reliable,5, Full Disclosure:  I don't use the included software. I archive it and then use the drive for my own backups using Acronis True Image. It's fast for my purpose and very reliable., None, It was priced just right and had the right amount of capacity.,None,None
9SIA4T01GT7460,22-236-570,3/10/2015 12:44:19 PM,Panteha H.,Hard external,5," I like the product, It was fast shipping and I pretty much like it.", Satisfied,,None,None
9SIA4T01GT7460,22-236-570,2/27/2015 7:37:01 AM,marc d.,WD 2tb,4, Fast transfer and slick., none,,None,None
9SIA4T01GT7460,22-236-570,2/22/2015 6:03:10 PM,robert s.,WD 2TB USB 3,5, Near perfect portable backup and storage drive.  Reasonably small and fast.  Does not require 2nd USB power or AC adaptor when plugged into my Asus motherboard.  I hope it will prove as robust as my still perfect 8(?) year old WD 250GB little black brick which has survived several drops to hard floors.  The very pretty thin plastic case of this guy will likely not withstand much of an impact., Not really a con - but slightly larger than expected - 1-3 mm in every dimension compared to WD 1TB but still fits very easily in a shirt pocket.   Will likely never purchase another 3.5 inch drive., Sometimes does not like USB 2.0 cables but works fine with an old thin original Kindle  which will not charge a Samsung tablet.   Prefers the original short fat WD USB 3.0 cable - have problems with some longer skinny generics.,None,None
9SIA4T01GT7460,22-236-570,1/31/2015 3:02:31 PM,Michael P.,Hardware encryption a big plus,5, Works out of the box with Windows 7.  I like the encryption feature gives me the confidence to backpack the drive when needed without fear of the files being completely open if stolen.  I won't buy a USB drive now without this feature., None,,None,None
9SIA4T01GT7460,22-236-570,9/23/2014 10:04:03 PM,JENNIFER M.,,5," It's small, light, and fits nicely behind my desktop computer. It works with my Macintosh and Windows computers nicely after being reformatted. The bright, shiny red color helps me find it, as it is tiny. All HDD sectors checked out fine with software on the Mac and Win computers.", I've stopped using the hard drive I meant to with the Mac desktop because this one is easier to find a place for. It was supposed to be an external HDD used for transferring video between members of a group.,,2,3
9SIA4T01GT7460,22-236-570,7/17/2014 5:04:45 PM,James A.,,5," - Lightweight but heavy enough to know there is build quality.- Nice looking drive- Comes with a nice carrying bag- 4 rubber feet on base of drive to prevent it from vibrating around- 1 USB cable required, even on a USB 2.0 port- Very fast USB 3.0 speeds! (Read and write speeds from my internal Samsung EVO SSD to this external average 101 MB/s!)- Installed basic drivers on my 8.1 o/s automatically within 20 seconds. Not sure what the guy in the other review is getting all upset over... every drive or device requires drivers!- Just like most drives, you don't have to use the software included, just delete the folders people."," - USB connector (drive side) is thin and kind of flimsy, you would not want to apply pressure or bend it.- USB cable is about 1.5 feet long, relatively short."," Buy this drive, especially when it's on sale. Can't go wrong with it. I bought this for my personal use, we have 15 of these at work that have been going strong for over a year.",2,2
9SIA4T01GT7460,22-236-570,4/15/2014 4:16:03 AM,Craig B.,,5," High capacity, durable, aesthetically pleasing", N/A, Thinking about buying a second one.,3,4
9SIA4T01GT7460,22-236-570,1/12/2014 5:41:24 PM,Daniel B.,"Compact, high-capacity, but beware of software",1," This is a compact, high-capacity drive in what appears to be a rugged case. For backing up and transferring large files, it is a convenient package."," Under Microsoft Windows, inserting this USB drive causes the operating system to request to install the Western Digital SES driver. That is, this unit is not simply an external hard drive, it offers additional features that require installation of an additional device driver.This 'feature' is very inconvenient for one of the primary uses of the drive - moving large files between computers. Unless you want Microsoft Windows to request installation of the SES driver each time you connect the drive, every system to which you connect the drive must have the SES driver installed.This is obviously a problem in any environment in which the computer configuration is tightly controlled.In my experience, Seagate drives do not have this problem.This drive operates correctly under Linux, which appears to have a built-in SES driver. The dmsg output from Ubuntu 13.10 shows the SES hardware being recognized correctly.", Buy a Seagate drive in order to transfer large files between computers.,7,22
N82E16822236783,22-236-783,8/11/2015 10:55:56 PM,Daniel H.,Works perfectly with dm-crypt,5," Tested with Arch Linux dm-crypt encryption. Works perfectly. Didn't do any speed or bandwidth testing. I bought this as an external backup drive. I backed up everything that was on it to a main drive, and wiped/encrypted it using dm-crypt. No problems.", None whatsoever. The silver case looks like it might be very easy to scratch. But still very nice looking.," Not a con, but this would be perfect if it had a nice felt sleeve to come with it to protect the case from scratches.",None,None
N82E16822236783,22-236-783,4/6/2015 7:07:38 PM,Karen T.,Mega fast,4, Great price for size and speed., None.," These are dangerously convenient.  Meaning tons of space and super fast yes, but don't let them loose in your bag, they are sensitive w/ moving parts.  This is my second because I dinged another but don't know when it would have gotten dinged, i.e. sensitive.  But man, super killer when they're working.  And my second one is nails so far.  Raging r/w speeds.  Whew.",0,1
N82E16822236783,22-236-783,3/18/2015 7:26:13 AM,Steven L.,Good portable HDD,5," Fast transfer speeds. HDD has a good feel to it. True, it has a black-plastic backing to it, but the top and sides are reflective metal/aluminum as you see in the pictures. You have the Western Digital, which is always high-quality and performance, so you shouldn't mind paying a couple bucks more here and there for premium names such as theirs."," My friend has an older version of this 2TB portable drive, except his came with a really handy and nice folding leather pouch where you can protect both the HDD, AND the necessary USB 3.0 cable, so I was really hoping there would be something like that with this HDD, especially with the reflective metal coating it has. Still, not enough to take an egg off, as the HDD itself is what I'm reviewing, not add-ins."," You're getting a Western Digital-made quality portable HDD for the money. If you need 2TB, grab this and don't be disappointed.",1,1
N82E16822236783,22-236-783,10/15/2014 5:40:55 PM,William F.,Excellent USB Storage Solution,5," -Very solid case made of a single piece of aluminum, with a sturdy plastic bottom.-Good sequential read/write speeds comparable to other 7200rpm USB3.0 HDDs.-Good software suite. Nothing I didn't find useful - Diagnostics, Sleep Timer, Drive Erase, and Registration. The WD Smartware software is pretty intuitive and makes it easy to get scheduled backups setup. A free upgrade to WD Smartware Pro is included with 3 concurent licenses, which allows you the ability to use the software for backups to non-WD devices. A Dropbox backup tool is built into the software, which is convenient for those who use that service.-Includes apps for Mac already on the drive ready to go. -WD Security utility allows for password protecting the device and encryption. Allows for auto-unlock based on local machine Windows credentials. When the drive is then accessed by a different user or on a different computer, it automatically launches an executable WD Unlocker application where you are prompted to enter the password to access the drive.-Discreet, but noticeable enough white LED activity light on the edge near the USB port.-Three year limited warranty."," Although the housing is made of aluminum, it is not scratch resistant. I've already got a couple nicks and scratches on mine. The provided USB cable is rather short. If your PC is located somewhere other than on top of your desk, you will need an extension, or purchase a longer cable separately. Those are really my only complaints, other than I wish it was offered in black!"," I did not run into the same cons with installing the software suite as a couple of the other reviewers below. The application and utilities installed pretty quickly - setup was a breeze.Here are my benchmark results for the My Passport, as well as a couple other drives I own for comparison purposes:-WD My Passport 2TB USB3.0-Max Transfer = 117.5 MB/sMin Transfer = 41.1 MB/sAvg Transfer = 84.1 MB/s-Seagate Momentus HDD 250GB 7200rpm USB3.0-Max Transfer = 118.8MB/sMin Transfer = 53.6 MB/sAvg Transfer = 91.7MB/s-Seagate Momentus HDD 320GB 5400rpm USB3.0-Max Transfer = 75.3 MB/sMin Transfer = 35.8 MB/sAvg Transfer = 59.7 MB/s-PNY XLR8 SSD 120GB USB3.0-Max Transfer = 184.0 MB/sMin Transfer = 138.2 MB/sAvg Transfer = 156.3 MB/sBenchmarks created using HD Tune v2.55 running on Windows Server 2008 R2.Thanks to Newegg.com and Western Digital for providing the review sample!If you found my product review helpful in your search, please check Yes below. Thanks!",14,15
N82E16822236783,22-236-783,10/15/2014 1:44:30 PM,Zachary H.,Awesome.,5," This portable drive is fast. I constantly am getting 112 MB/sec transfer speeds when transferring videos. As with other series of My Passport, these fit in normal-sized pockets. I filled it up with no problems. Included is useful software to back up and secure your drive. Both Mac and Windows versions are included so you don't have to have internet access and download them wherever you are. The included software did not seem to cause any impact on startup or normal use of my computer, which pleases me."," There are no major cons for this drive from my experiences, as everything went smoothly as expected. A minor inconvenience for me was that the included cable is not long enough to have a floor-standing PC connected to the portable drive sitting on my desk. Its range was restricted to sitting on top of my computer."," The Metal Edition is very sleek looking. It is metal-encased on the top and sides (cap-style), with the bottom being black plastic. Do not expect increased durability; the appearance is merely for aesthetic purposes. And a very cool appearance at that.As for the short cable inconvenience for desktop users, you can alleviate that problem with either a USB hub that can reach your desk or by buying a longer USB3 cable.",2,2
N82E16822236783,22-236-783,10/13/2014 12:42:51 PM,William A.,Durable & Solid... Mostly,5," This is a very SOLID Drive. The metal reinforcement makes it seem like it would be durable, but it will still break due to the moving platters if dropped so be aware. The lights on the HDD are very dim in my opinion so they are non intrusive but still tell you when the disk is active so that is very nice. The HDD is a thick but small form factor so it will fit in a large pocket or easily into a backpack. The USB 3.0 Interface is fast but not as fast as it could be. There is 2TB of space that I have yet to fill. The included cord is small but due to the microusb standard you can find much longer cords that will work with this HDD. The HDD formats well to the GNU/Linux system and rsync so this makes it great as a backup system for linux servers.", The WD Applications/Programs are very bloated. They took my computer awhile to install. Some of the programs are in fact useful but some features are absolutely useless and intruding to the use of the program. The software likes to crash a lot. This is in fact a massive problem considering that it is used as backup software. I have a set of movies on a FTP Server. I setup the program to take the movies and port them to the External HDD when I add a movie to the FTP Server. Sometimes this would work and sometimes it wouldn't. Software is the biggest negative.," For some reason shipping took almost 2 weeks. The packaging info according to Newegg said it showed up to my Box but it was actually, after calling around, on the other side of the state.",1,1
N82E16822236783,22-236-783,10/1/2014 10:02:11 AM,William M.,Great Buy for the Money,5," Fast and easy software setup and drive comes already formatted. With its super speed USB 3.0 interface and its sleek and sexy design and it’s a whopping 2 TB of storage space. No power supply needed, runs right off the USB connection.  The drive comes with a complete software suite, for backups, protection, and drive diagnostics. The backup pro version (INCLUDED AT INSTALL) also offers you cloud backup if you desire. I give this portable external drive a definite 2 thumbs up."," Connecting cable is a little short, but it works OK about 17 inches in length."," Well got to say it, the unit is definitely sleek and has good looks with its aluminum finish, small footprint and feels good to the hand. On top of that 2 TB’s of storage, well more than enough room to back up everything in my system. It’s USB 3.0 for super speed transfers and it comes with its own software suite (WD Smart ware for backup – WD security for protection – WD Drive Utilities to maintain your drives health). At install the Smart ware is upgraded to the PRO version – I have used all the software and it all works perfectly and it does not give me any problems – I have backed up my whole system consisting of 3 drives. I backed up my largest external drive of 46.23GB of multimedia files (Pictures Music and PDF files) with the WD Smart ware Pro software and it took 49 minutes and 31 seconds to complete – Not bad if I say so myself.  So for the price it’s a nice buy and it looks and feels good. Running Windows 8.1 pro 64bit, Asus motherboard with Intel  I7 and SSD for my main drive.",None,None
N82E16822236783,22-236-783,9/27/2014 8:39:08 PM,william r.,Good Drive Glitchy Software,4," This little drive has a super small foot print and is fast. Good on weight as well as feel of the outer hard case. It has a micro texture of the metal case that is very nice, it kind of has this cross grain feel, it definitely gives you a bit more control while holding on to the surface, nowhere near slippery . Soft rounded corners are very nice and it is very shiny so if you're like me and buy into the shiny factor then this drive has that appeal locked down. It has a pin hole blue light next to the cable connection that does show the HDD status and it's not that harsh piercing blue; it's a soft light blue which is a big bonus for me when transferring files late at night in low light to not have a blinding blue light coming off the drive. It is plug'n'play and you don't have to install the WD Smartware to make it work. That is what I had to do as you will read in my cons section - I had a lot of issues with the WD Smartware but once I blew that out and used this just as an external drive, it was great and fast, I just wished I would have gotten the software to work for me. I am using VirtualBox as my virtualization software so if anyone knows if this was part of my issue, please leave a review saying so, I do check back from time to time. I think that overall it's a good drive, I can't give it 5 eggs because of the software issues but if you're very comfortable with WD Smartware then this is the upgrade for you."," Where to start??? I really really dislike the WD SmartWare, it is way too bulky and took almost 5 minutes to install and while it was installing it updated my .net. I really hate when third party software updates my windows software to do menial things like external storage. I also disliked that the SmartWare was aggressive about what it thought I should update rather than what I wanted to update. You do have two options when installing the software. I ran both options and the more advanced option of the software was still more or less aggressive about scanning my installed hard drives and telling me what I should back up. The biggest disappointment was when the software kept crashing when I left it open and unattended for a more than three minutes. I had to uninstall the SmartWare to really use this drive as a backup source. I am using a windows 7 virtual machine that is running on virtualbox 4.2. I also came across some very interesting information about SmartWare and MAC not working properly, I will leave a link to the forum where I found this information on and will allow you to read the conversations that have taken place. The metal case only covers the top and the sides of the device and not the bottom. The bottom does not even have a non-slip coating or feet so please be careful that it does not fall off your desktop with its short 19 inch cable. The cable is even a bit shot for laptop use in my humble opinion.  I was not really able to test this drive the way I wanted to, there are many feature of the software that did not work for me seeing as how I had to blow the software out to make the drive work. I would bet that many of you out there reading this review would not have the issues that I have had and would be much happier than me, but that is just a guess. I am running three virtual machines on my one tower and not sure if that has something to do with the software glitches or not so please read as many reviews as you can before taking just my word on things"," I can't really give you a speed test here as I can't get the Smartware to work properly but it does move files quickly once I created my own file on the root of the hard drive.  Link to chat about Time Machine and MAC issues http://community.wd.com/t5/My-Book-Live/Issues-with-Time-Machine-new-backup-must-be-created/td-p/251252/page/11""I know that this link is for MY Book and this item is a My Passport but they chat about the Smartware""Over all for an external its nice, it's small and it's fast what more do you really want, it's not meant to be a NAS system, it's just a back up. I am Happy.",2,2
N82E16822236783,22-236-783,9/22/2014 8:00:33 AM,Kyle P.,,5, UBS 3.0.  It Backed up my PC quickly.," The ""Metal Edition"" is a bit of a overstatement.  The only metal is the side with the WD My Passport Ultra on it"," The pictures on the top of the Newegg page are accurate.  The WD highlights under the ""overview"" tab are not this drive.  This 2TB drive is much thicker then noted in the tab.",3,4
N82E16822178862,22-178-862,1/29/2017 1:19:48 PM,John B.,"Small, reasonable speed, cool to the touch",5," This is a 2.5"" hard drive in an very slim and attractive case.   It feels solid in your hand.  It is reasonably fast on a USB 3.0 connection.  And it is practically silent and doesn't seem to generate heat even with file transfers of dozens of gigabytes.  The price seems very reasonable for 2 Terabytes of storage in this very nice package.", I'm not aware of any problems.," Would I recommend this to a friend?  Yes, in fact I already have.   Would I buy it again?  I'm on the website writing this review because I just ordered a second one.",None,None
N82E16822178862,22-178-862,10/24/2016 6:46:21 AM,David S.,Nice and light carry with you drive,4, This is a wonderful light weight portable drive. It weighs less than 5 ounces and has 2TB of storage in such a super slim case that it makes taking it with you a breeze.  It has a very good looking dimpled sculptured case in a nice silver color. The package comes packed with a USB 3.0 cable allowing you to begin using it immediately.  The drive has descent speed but not exceptional.  Most mechanical external drives are not known for being fast.  I used the drive on an i7-4930K MSI system and using HD Tune to check the speed.  I logged 89MBps average read speed and 92.2MBps average write speeds. Not great but useable for the purpose of the “take it with you” kind of drive.The drive is covered with a 2 year warranty., The included cable is a bit on the short side being only about 15 inches long. This will limit to where you can place the drive. Somewhat slow but useable speed.," Overall a very nice drive, easy to use and light drive with massive storage for its size. Reasonably good price as well.",None,None
N82E16822178862,22-178-862,10/21/2016 12:41:25 AM,Anonymous,Works fine,4, I love these little drives that you can slip in your pocket. The textured finish is elegant. Runs very cool – always good news for a hard drive. Speeds are what one would expect of a 5400 RPM drive. The Dashboard backup software works adequately. Signup for the free OneDrive account was painless.," I think a portable drive like this should come with locking software, because something this small is easy to lose. Of course I noticed another reviewer grateful for the absence of this feature, so you can't please everybody. Well, you could – make it a switchable option (as another manufacturer does)."," The 13% one star reviews tells you the early failure rate of these drives – definitely higher than average. It seems the larger the drive, the more reliable, so that's another price you pay for this Ultra Slim package. Reading some of the heartbreak reviews, it seems that some people thought a drive named ""Backup"" didn't need a backup. The free cloud storage is Seagate's subtle way of saying ""Yes, it does.""",None,None
N82E16822178862,22-178-862,10/17/2016 3:15:40 PM,Anonymous,Seagate 2TB Backup Plus Ultra Slim Portable External Hard Drive,5," Upon receiving this drive for review I was quite impressed with its thin size, being only slightly larger than a traditional SSD.  Inside you'll find the bare drive angled on plastic packaging, a small ~6"" USB3 SS cable and a thin manual.  Pretty straightforward.  Plugging it in on my Windows 10 x64 Pro machine was as easy as could be, and I had no issues.  As is typical for Seagate, you'll find a folder with installation / data tools and a registration PDF link to the online form for the drive.  Otherwise, the drive shows approximately 1.81 TB once initialized.  HDTune numbers were about on target for what I had expected.  This drive, being so portable, isn't exactly a performance monster but values the benefit of 2TB of storage in such a small form factor.HDTune:Read: 138 MB/sec Max and 57.8 MB/sec Min.Write: 130 MB/sec Max and 53.8 MB/sec Min.  Both burst rates for the drive were at about 170 MB/sec in both reads and writes.Both the read and write benchmarking had a nice, gradual curve downward - nothing terribly abrupt or outlying as the disk was filled during the tests.  I am a professional wedding photographer so this drive was utilized simply for the main purpose of additional file duplication and backup in my workflow.  I choose not to test out the 200 GB of online cloud storage since I already have other backup solutions in place.  For the price and especially portability, the drive seems sufficient.  It stays only warm to the touch and has a singular white indicator light for power state.PROS:--USB 3--2TB--Super slim form factor that could fit in a shirt pocket, purse, or pants pocket (if you're careful) ;)  Would easily fit in a computer bag.--Sufficient performance for the tiny size.", I had no real Cons for this drive except that it was pretty much as expected upon arrival.  The slower drive speed and tiny size do not lend to blazing fast performance.  Portability definitely trumps speed and that's fine., I've only had this drive a few weeks and do not plan to run it continuously since it is a backup device for my needs so I can not comment yet about longevity or any issues just yet.  It's a great tiny little thing so far though and I think it will work just fine for occasional data use.,None,None
N82E16822178862,22-178-862,10/6/2016 11:51:04 AM,Anonymous,Excellent Product,5," 2tb external storagePlug it in usb and start copying files its that easyLove the sleek design, and very small/portable", none, I would recommend this product to anybody who needs more storage space.,0,1
