9SIA0AJ4899592,22-149-521,5/10/2016 10:39:18 AM,Steven E.,"Great price and product.  Delivered on time, undamaged.  Very happy with purchase.",5, Great price and product.  Using with Xbox One.  No issues  at all.  ., None.,,None,None
9SIA0AJ4899592,22-149-521,3/7/2016 7:24:46 AM,Anonymous,"Good drive, runs A LITTLE HOT",4," Drive has worked since i got it last year, 8/2015, flawlessly and fast. I bought this because i feel safer with a 3 year warranty. I have had many die after their first year in use."," enclosure doesn't have great air ventilation, but i have a case fan on my externals so it stays cool due to that.", perhaps not the best choice for drives if it will sit in a hot spot. a simple usb fan can Shirley keep it cool though. ;),None,None
9SIA0AJ4899592,22-149-521,12/10/2015 12:24:08 PM,Steven C.,Great External,5," 4TB, 7200rpm, usb 3.0", That hdd sound when its accessing.," Bought this external for my xbox one since I ran out of space and transferred all my games to it. 3.6GB usable and with all my games transferred, I still have 3.2GB free. The 7200rpm definitely shows its stuff when loading games especially GTA 5 because on the xbox one internal it takes forever to load this game.The hdd is a bit on the loud side when loading games, but not super loud like how others make it seem. It's a hdd, not ssd, its going to make sounds.Also the blue light on the front that lets you know the drive is accessing is actually pretty bright. I was a bit surprised. Kind of lights up my entire game room. LolOverall I do recommend this. I love WD drives and this is the only drive I've ever bought for myself that isn't WD. Anyone who wants their games to load faster on the XB1, get this drive!",1,1
9SIA0AJ4899592,22-149-521,8/16/2015 1:27:24 AM,Ryan K.,Like a Boss,5," Amazing, fast, and easy to use!", None!," Would be nice to have enough power ran through just the usb and was smaller, sad to be limited by technology still. One day my friends....one day.",0,1
9SIA0AJ4899592,22-149-521,7/31/2015 8:02:46 AM,Jean-Francois D.,As fast as it is loud,3," The drive itself (inside) is a fast big beast: heavy, but warm (51C steady) and noisy. This is a 7200rpm workhorse that farts."," The casing is just too light to dampen and tame the noises of the beast.I keep having temperature alerts on my disk monitor tool, my other disks are at 38C while this one is a 51C."," I have it in a vented closet, and it makes the closet shake. I would absolutely not put that on a desk.My other Seagate Expansion disks where dead silent compare to this one, but they died early (1 year) and were slower.",4,4
9SIA0AJ4899592,22-149-521,7/28/2015 10:32:02 AM,Sylvia M.,Noise,1," It looks solid, I guess"," I just got this in the mail, just plugged it in and backed up some files. It makes the grossest, most annoying sound I've ever heard a computer device make. I'm 24% into my backup progress and I cant stand it anymore, I'm in line on Newegg customer support to discuss a return, looking forward to getting my money back."," I'm really disappointed about this, my WD 2TB failed after 3 years and the warranty only came with 2, I was looking forward to the 3 year warranty after seeing all the others only come with 1. But instead the drive is loud and obnoxious and completely intolerable.",1,5
9SIA0AJ4899592,22-149-521,5/8/2015 8:13:27 AM,Douglas W.,Outstanding deal on a great product!,5," Fast, roomy", none, Bought for my Xbox one and went from having 98.3% of my hard drive space used to having 9% used.  Works fantastic right out of the box.  Have noticed slightly faster loading times since moving some games to the drive also.  Cannot beat this deal!,0,2
9SIA0AJ4899592,22-149-521,12/19/2014 4:15:21 AM,John S.,DOA,1, Looks nice online, External hard drive would not connect. Tried troubleshooting with device manager. Tried downloading drivers from Toshiba site - but they directed me to customer service. Cust service shuffled me off to Tech support - availa on chat only. Waited half an hour - three times - for a tech to initiate chat but it never happens. Have had good luck with Toshiba in the past - but it looks like my luck ran out.,,2,10
9SIA0AJ4899592,22-149-521,10/2/2014 9:40:31 AM,Gavin Z.,Good hard drive,5," Quiet, cheap and it comes with 3 years warranty", None so far,,2,6
9SIA0AJ4899592,22-149-521,9/22/2014 1:52:59 PM,Technical I.,,5," As the previous reviewer stated, fast & quiet.  Mine has been in service for about 2 months without issue.  If it lasts for 3 or more years it will be well worth the investment.", None thus far.," It doesn't hurt that it has a sleek, appealing appearance.",2,4
9SIA0AJ4899592,22-149-521,7/13/2014 6:26:22 PM,Michael W.,"Quiet, reliable USB 3.0 external drive",5," Fast, quiet", None so far," A reasonably priced, reliable drive. No problems so far. USB 3.0 interface makes it much faster than my old USB 2.0 drives: it used to take 90 minutes to backup a 160 GB VM, but with this drive it takes only 15 minutes.You could probably save a few bucks by buying a USB 3.0 enclosure and installing a 3.5"" drive yourself, but I'm too lazy.",5,5
9SIA4T01H60813,22-236-577,10/31/2016 7:34:56 AM,Curtis T.,Perfect size,5, Bought for employee to backup files on their laptop since they won't use the NAS drive. Good thing this drive comes with easy to use software after it is setup all the user needs to do is plug in and walk away and the sync is done, None, Nice to see 3.0 USB connection,None,None
9SIA4T01H60813,22-236-577,5/28/2015 11:10:57 PM,Thomas C.,Died after less than a year,1, It worked for a while and stored a lot of data.," It died completely after less than ten months, losing all that data. This stinks! Even before, it was annoying. The blue light blinks constantly when plugged in, even when powered off, which is no fun if you sleep in the same room. It also beeps occasionally at night, even powered off. But the main thing is IT DIED for no reason! So, I am out the money and many gigs of irreplaceable data.", Don't buy one.,None,None
9SIA4T01H60813,22-236-577,4/17/2015 4:20:46 PM,Bradley G.,WD My Passport Ultra,5," Inexpensive for 1 TB, nice aesthetic, compact, worked out of the box."," Short USB cable, and the connection with the hard drive seems a little flimsy.  Other reviews mentioned the same, or mentioned connection failures, but for a periodic backup drive I don't expect any problems.  It would be a concern if I used it frequently, though."," Wish these ""portable"" hard drives came with some kind of transport or storage case, even something cheap and flimsy.  I'm storing mine in the original box, which is a pain to disassemble.  It isn't a standard USB, though, so you don't want to lose it.",None,None
9SIA4T01H60813,22-236-577,11/17/2014 12:27:35 PM,Neill H.,,1, Looks nice.  My wife says that it is very pretty.," Tried on 4 different machines - only works on one computer - the old Dell running linux.  On the newest machines running Windows 7 and linux this drive is not detected (although the drive light flashes for 30 or 40 seconds)Note: newest computer has ""high power"" USB sockets but no joy there either.  Also tried USB 2.0 and 3.0 sockets.  I give up.", I have two older Passports and both work on all computers.,None,None
9SIA4T01H60813,22-236-577,10/11/2014 11:12:57 AM,Jordan D.,Great for backups!,5," Any WD product I've ever purchased has never failed me and the same goes for this. I purchased this item to start backing up files from my computers and my NAS. Needless to say, it's fantastic. The USB 3.0 speeds also make it fast and less time-consuming when I'm in a hurry. There's also some software included from WD so you can encrypt your drive or have it sleep while not in use.", None.," I plugged it in and it worked. I've purchased other Passport Ultra drives and have never had any issues. If you're looking for an inexpensive external hard drive, this is perfect!",None,None
9SIA4T01H60813,22-236-577,7/26/2014 7:55:18 PM,Anonymous,Deal,3, Price/performance., WD Reliability is questionable. Since the Tsunami warranty reduction really made me weary of WD.,,None,None
9SIA4T01H60813,22-236-577,7/13/2014 8:12:02 PM,Nelson R.,You wont be disapointed,5, Not too bigFAST! in a USB 3.0 port.," Is the cable  that it uses, dont ever loose it."," I really needed something to store my data, safely and well this was the best got it for $70.",0,2
9SIA4T01H60813,22-236-577,6/4/2014 5:56:55 PM,Anonymous,Nice Drive - But Warranty Reduced,3," Compact, Attractive (nice blue color), Fast (USB 3.0) External Hard Drive - no external power source required."," Packaging and description on Newegg says it has a 3 year warranty, Purchased on 5/28/2014 - but after registering the serial number on Western Digital's website, WD reports that the warranty expires on 10/23/2016 - so it really only has a 2.4 year warranty."," A good drive, but look for it on sale and beware of the .6 years less warranty than advertised!",None,None
9SIA4T01H60813,22-236-577,5/15/2014 3:46:20 PM,Burt B.,WD Responds,4," Short phone wait.  Friendly Tech.  No argument, pretty instant RMA and a discounted UPS shipping label.  Tech explained that warranty swap outs are classified as refurbished but are actually  merchant returns of unsold drives.  Tech emphasized the fact they are NOT re-mans or repaired.   I understand the legality of that.  While displeased with the failure rate I appreciate the rapid RMA system at WD.", Another brand of USB thumb drive failed and while I had to pay to ship it back on RMA they sent me a brand new TD in a blister pack.  A well known printer maker sells its re-furbs in their web site store at discounted prices.  Another printer maker replaced our color laser MFC with a brand-new boxed one.  Just sayin'., I've not yet received the replacement so I cannot comment on whether it is OEM boxed or in a retail package.,0,2
9SIA4T01H60813,22-236-577,3/19/2014 10:38:33 PM,Wesley L.,Excellent,5," Came earlier then expected, but thats always a good thing. works like a charm"," none that come to mind, havent done much with it but soon will"," like the pouch that came with it, nice and handy",None,None
9SIA4T01H60813,22-236-577,3/1/2014 9:06:59 AM,Daniel D.,,5, Works great., None.,,None,None
9SIA4T01H60813,22-236-577,9/16/2013 9:12:21 AM,Phillip D.,Reliable,5, Small case. USB 3.0. Reliable. I have been using these and the previous model USB drive for offsite backups. They have proven to be reliable.," They flipped the USB connector over. I have many of the previous version of the USB drives and the cables I have connected to my system are fastened in place. It binds the cable a bit to flip them. No big deal, but this is a change I could have done without.",,6,7
9SIA24G2U47783,22-178-739,12/23/2016 9:30:04 PM,LAURA G.,Compatible With Dish Network For External Storage,5," Great drive.  Seagate reliability.  Fully compatible with Dish Network DVRs for external storage.The Seagate STEB2000100 *does* come with its own external power supply.  It does *not* rely on the USB cable for power.  (For those who are wondering, that's a requirement for Dish Network compatibility.)"," No cons.  I suppose no matter how good a mechanical hard drive is there will always be some duds, but the two I bought are working flawlessly.", I hope Seagate keeps making these.  Dish Network boxes won't recognize external drives over 2 TB (I assume because of the problem that older computer BIOS have recognizing larger drives).,None,None
9SIA24G2U47783,22-178-739,12/12/2016 5:44:11 PM,Kurt D.,Great for back up of my files,5, Works great as a back up drive!Large size, None," I have been using this as a backup for my main computer for a year, and it has not disappointed me.",None,None
9SIA24G2U47783,22-178-739,10/12/2016 5:52:40 PM,Jerry W.,Seagate External Hard drive,5," Great brand   , reliable,     Has power adapter so signal to hard drive is always strong   unlike drive that are without a cord.    Works Great      Formatted and used it,      Thanks Newegg.com", none," Has power cord so signal is strong    .   portable drives could have weak signals   Formatted drive and used    Thanks Newegg,com",None,None
9SIA24G2U47783,22-178-739,3/24/2016 8:49:07 AM,J W.,Server2008/Win7 Backup with 4K Sector Issue,5," I’ve had quite a few of the earlier models of these drives deployed for years without any problems. Even though they’re Fanless, they run cool. Hopefully the new Vertical standing models with the different venting will also.", None," -------------------------------------------------------------------------------------------------------Response from Seagate Support re the Server2008/Win7 Backup 4K Sector Issue:I understand your concern because the Windows Backup utility is not compatible with drives using 4K sectors.  It is correct, we do not offer a utility to convert a drive from 4K to 512e.  The incompatibility is an issue with the software and one that Microsoft chooses not to fix until later releases of the Operating System.  If you are concerned about compatibility with the native backup, I would recommend our newest line of Expansion drives.  These units are 512e out of the box, for customers who have Windows OSs, with the backup utility that could not save to 4K drives.-------------------------------------------------------------------------------------------------------I have since deployed these new series Model STEB2000100 2TB units on a Server 2008R2 system, they are 512e and the built-in Windows Server Backup is working flawlessly. Also, I have just purchased a pair of the 3TB units Model STEB3000100 (as I presume they’re 512e too) for another 2008R2 system and if I encounter any problem with those & Windows Server Backup I will update this review accordingly.",1,1
9SIA24G2U47783,22-178-739,8/31/2015 10:26:04 AM,Stephen C.,Does the job,5, Quiet operationLED isn't bright - no distractionPlenty fast through USB 3.0, No power buttonCould use a longer USB cable since it runs off AC power, I don't have any problems with this drive.  I was aware of the cons when purchasing.  Basically it just works and I don't have to worry about it.,1,1
9SIA24G2U47783,22-178-739,8/31/2015 7:49:33 AM,Anonymous,Does not work with windows backup,1, Good read and write speed. The usb cable reaches when placed top of the server.," Will not work with windows server 2008 r2 or windows 7 backup. I purchased the 2tb drive hoping to avoid this problem. Even though the website says its compatible it is not. fsinfo comes up with 4k for everything no 512k. Contacted support they said ""it was hit or miss"" ?! Website says newer drives will get formatted as gpt so I tried formatting with gpt and same problem. I used an old 512gb drive with 512 bytes per sector and 4k bytes per physical sector and windows backup works without a problem. Interesting / confusing seatools reports the 2tb drive as 512 bytes per sector and 4k bytes per physical sector.So avoid all seagate external drives if you are backing up windows 7 and windows server 2008 r2. I am going to go with WDC at least they have the formatting tool even though the transfer rate is reduced because of it.",,2,3
9SIA24G2U47783,22-178-739,6/2/2015 11:06:19 AM,Matthew S.,Worthy of my Data!,5," The Seagate Expansion 2TB USB 3.0 drive is a fantastic unit. With digital photos, games, movies, tv shows, mobile device backups, and much more to store on modern-day machines, it's nice to know that you can plug in a drive as additional storage or for redundancy of data as is my case. This drive is advertised as working with Windows 8/8.1 but it's a USB controller connected to an HDD so it will work with any machine with a USB port regardless of OS. The drive runs cool to the touch even when running my Mac OS X Time Machine backups. I also transferred 1.2TB of data in bulk between my machine and then copied all of the data onto other redundant storage --the transfer was exceptionally quick. I was actually surprised how fast the drive read and wrote over USB 3.0 since it is a standard spindle drive and not an SSD. The unit is simple, plug it in, format to desired file system, and off you go. I've reformatted this unit 5 times now (Mac OS Journaled, Mac OS Journaled Case Senstive, exfat, FAT, and NTFS) and each iteration worked as expected.I ran CCleaner's free space cleaning on the device and it performs as well as internal drives on most of my other machines. Would definitely buy a higher capacity drive in the future should the need arise. A+, Seagate!"," No native ability to upgrade/replace drive. I'm sure you could pop the unit open and put in a new HDD if you wanted to increase capacity or replace it with solid state storage but that's a known factor going into purchasing this unit and not worth taking away any stars. The only real complaint I have is the size of the power plug. The transformer is enclosed in the plug itself which means the plug becomes a huge monstrosity taking up multiple slots on my power strip. Having the plug either be modular (think laptop power supply) or formatted like a slim plug adapter (eg. macbook pro charger/netgear power plugs) such that the unit would only take up one space and just would end up being tall, this would be much better."," Overall I'm very happy with the unit. I currently just leave it as extra storage on my CloudStation NAS which seems to be the best use for me. The CloudStation has 2.0TB as well, so this is a simple redundant drive. I would definitely recommend these units to friends and family looking to expand storage capacity on a laptop or otherwise.",None,None
9SIA24G2U47783,22-178-739,5/31/2015 12:05:39 PM,Dominic J.,Worthwhile External Hard Drive,4," Plug and play simple setupInternal drive: Seagate ST2000DM001 which uses 1 TB plattersThe activity light is a dull blue that isn’t bothersome or overly bright while in useThe setup.exe file on the drive loads a page to register your drive with Seagate very easily and quickly.  Performance results:Crystal Disk Mark:•	Sequential: 	Read = 190.0 MB/s, 	Write = 146.9 MB/s •	512k: 		Read = 64.21 MB/s, 	Write = 95.23 MB/s•	4k: 		Read = 0.752 MB/s, 	Write = 6.547 MB/s•	4k QD32: 	Read = 0.638 MB/s, 	Write = 7.896 MB/sATTO Disk Benchmark:•	Read: 190.88 MB/sec•	Write: 155.32 MB/secHD Tune•	Minimum: 	88.0 MB/s•	Maximum: 	153.26 MB/s•	Average:	109.9 MB/s•	Access Time: 	14.7 ms•	Burst Rate: 	122.2 MB/sPower Consumption•	Idle – 5.2 Watts•	Load – 8.6 WattsMaximum Temperature while testing: 107.6 °F"," The drive makes a noticeable and possibly annoying humming sound when powered on. No rubber feet on either side for horizontal placement only vertical. One year warranty isn’t very good considering if you bought the internal drive this unit utilizes it would have a 2 year warranty. Wish they used a regular USB type B instead of a micro type B as the micro version is very weak, flimsy and easily broken compared to the non-micro version. As others have stated a power button would be a nice change to this device as it just powers on once you plug in the USB cable. So if it stays at one computer it’s always going to be on with your computer which may or may not be desirable.", Overall this external drive offers very good performance for reads and writes in a pleasant looking and small package. I would definitely recommend this drive if you have a USB 3.0 connection as it gets the job done well at an affordable price. *All tests were conducted three times to ensure accuracy and repeatability of results.,None,None
9SIA24G2U47783,22-178-739,5/16/2015 6:27:08 PM,Jonathan T.,"Solid, Quiet Hard Drive",5," First off, it has a nice design that blends into your desk without sticking out like a sore thumb.  It is extremely quiet even while transferring files.  My older Freeagent drive is noticeably louder because it clicks and then spools up...this one makes no noise at all that I can hear.  As far as speed, writing a large video file to the drive using USB 3.0 port bounces between 190MB/sec and 210MB/sec.  Transferring the same file back to my SATA 6.0Gb/sec  internal drive it bounces between 300MB/sec and 350MB/sec.  If this drive holds up, it is way faster than any other external mechanical drive I have owned."," The only con I can come up with is the USB 3.0 cord is only 3 feet long...your computer better be directly under where you place this on your desk, or it won't reach!"," Seems to be a very solid, fast-performing drive.",None,None
9SIA24G2U47783,22-178-739,5/3/2015 5:30:50 AM,Gary S.,Works-so far.,4, Works as expected., Slight grinding sound when spinning/operating-like it might have a bad bearing or sleeve.," This is the updated model of Seagate external HD's. Has diamond shaped pattern to the case. So far, it works-no problems. Using it as a music server. Blue indicator light flashes when moving data. Has rubber pads on the bottom-for vertical position. Not made to lie flat.",None,None
9SIA24G2U47783,22-178-739,5/1/2015 5:37:53 PM,Pat S.,Update on review,4, I still think this is a good drive but I dropped a star for heat problem., No fan for cooling down this drive in my opinion is going to create problems in stability in the future. I just copied a 100 gig file over to this drive and it reached 50c. I just added a fan to the top of enclosure and it is idle at 29c now.I will update at a later date with more updates., Still a good price for the size of this drive.,None,None
9SIA24G2U47783,22-178-739,4/22/2015 11:34:31 AM,Jason H.,Solid performing External Drive,5, * Performs as fast as internal Hard Drive* Quiet Operation* Inconspicuous Design, * Only a 1 year warranty* Lack of power button* Proprietary USB cable," The Seagate STEB2000100 appears to be a solid offering from Seagate.  Packaging was good.   It has a plain exterior which blends in and the LED light is not to bright.  There is venting that allows for decent cooling, I personally never saw over 45C temps during testing with extended file transfers.  Performance is very similar to my 2TB Seagate internal drive.  Pushing a couple dozen large 8-12GB files, both drives sustained average 95-105 MB/sec transfer speeds.Synthetic benchmarks show performance similarities:SEAGATE STEB2000100 External Drive:* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read :   181.839 MB/sSequential Write :   129.614 MB/sRandom Read 512KB :    51.059 MB/sRandom Write 512KB :    74.765 MB/sRandom Read 4KB (QD=1) :     0.487 MB/s [   118.8 IOPS]Random Write 4KB (QD=1) :     7.384 MB/s [  1802.7 IOPS]Random Read 4KB (QD=32) :     0.592 MB/s [   144.5 IOPS]Random Write 4KB (QD=32) :     0.927 MB/s [   226.3 IOPS]Test : 1000 MB [I: 0.4% (7.0/1863.0 GB)] (x5)SEAGATE 2TB SATA3 Internal Drive:* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read :   176.721 MB/sSequential Write :   169.357 MB/sRandom Read 512KB :    48.094 MB/sRandom Write 512KB :    65.060 MB/sRandom Read 4KB (QD=1) :     0.377 MB/s [    92.1 IOPS]Random Write 4KB (QD=1) :     0.850 MB/s [   207.5 IOPS]Random Read 4KB (QD=32) :     0.861 MB/s [   210.2 IOPS]Random Write 4KB (QD=32) :     0.866 MB/s [   211.4 IOPS]Test : 1000 MB [D: 11.3% (209.7/1863.0 GB)] (x5)----------------------------------------------------------------------Overall, I am pleased with the drive.  My only complaints are the short warranty period, lack of a power button and the proprietary USB connection that plugs into the drive instead of a standard USB 3.0 for both ends.  The price of $89 is fair for the capacity and performance.",2,3
9SIA0AJ12E8618,22-236-385,1/25/2017 5:32:02 AM,Anonymous,a great drive for my son's Xbox 1,5, durability Price size of drive Usb3the my book drive is recommended for the Xbox one game console, none," only concern is amazon , has it for 174.00 I bought it used, like new for 113.00purpose of this review is not bragging, but to inform. the my book series has 2 drives, but is seen as one drive. This is the drive recommended by Xbox and works flawlessly. I'm considering another one, and plugging it in the back off my WD Duo, to increase the storage capacity. it won't have the protection of the Duo's Raiders, but it will stream my kids movies.",None,None
9SIA0AJ12E8618,22-236-385,5/7/2016 10:39:22 AM,Samuel C.,On 5/5/2016 It died with about TB of files inaccessible.,1, IT ok but you need a redundant back up.," After the My Book failed I removed the hard drive from the encloses,And to my surprise there was a HGST drive not a WD.", No if i buy a WD drive i expect to get a WD drive.,None,None
9SIA0AJ12E8618,22-236-385,5/11/2014 1:45:20 PM,Terry J.,RMA process,4," Lots of space, quiet, fast, power conservation"," The drive went bad after approximately 90 days. The RMA process leaves a lot to be desired especially if you are in Canada.  You need to ship it to Brantford, ON with signature required. It was signed for but the RMA status page says they had nor received it. I was told by WD support that the drives are shipped to somewhere in the US and that is when you get confirmation of receipt. Basically no one knew the RMA process for Canadians and it has been 4 weeks now with out a drive.  I got an email on May 8th saying Your RMA has arrived at the Western Digital collection point. The package will be forwarded to the service center for processing. Upon receipt at the service center, you will receive an email indicating that your product(s) has been received into our system.1. It may take up to 7 business days from the time we received your product until it is entered into our system and the information becomes available online. 2. It may take up to 48 hours for the carrier to update their website with the tracking information.Basically it takes a month to turn around a replacement from Canada. I know about the cross-shipping program they offer but a lot of us cannot take advantage of that for many reasons, nor I was expecting this type of delay."," Turn around for an RMA should not take a month! Once received in Brantford that should have been enough for them to dispatch my replacement.  Canadian customers need to know up front that the delay will be significant. This process needs to be reviewed and improved.  Forget about trying to track you RMA on WD's site.  When I got the email acknowledging receipt of my HD, the website had still not been updated to reflect it.  That dashboard is useless.I rate the product a 4 overall, but if I factored in my experience with the RMA, my rating would drop to a 1.  More than a month for an RMA replacement should be unacceptable to WD.",None,None
9SIA0AJ12E8618,22-236-385,11/4/2013 5:53:51 PM,Andreas K.,Pretty straightforward,4," Tons of space, decent speed, dead silent. The software that comes with the drive is simple to use and does the job it's supposed to do. I'm not using the encryption or password features, though.", Uh ... it's not 8TB?,,2,2
9SIA0AJ12E8618,22-236-385,7/2/2013 5:40:05 AM,Robert B.,Very Disappointing,2," Capacity and decent speed, but not much else.", Almost everything. Computer will not boot if this drive is connected. Drive will not be recoginized if connect to USB cable longer than one supplied. Drive is noisy. And uncharacteristically slow shippin by Newegg via FedEx and the USPS.," Have owned dozens of WD Drives, mostly interanl.  This drive does not seem to be ready for prime time. Based on reviews of this drive, as well as Seagate, I'm not sure either are ready. Speed on WD drive is good, but not great and not what is claimed. Drive is a terrible disappointment and not worth the money spent.  Both WD and Seagte are keeping their prices artifically high.",3,3
9SIA0AJ12E8618,22-236-385,4/26/2013 10:11:11 AM,David F.,Great Drive,5," This is a great drive. I hooked it to my wireless router to stream my entire collection of movies to my Blue-ray players. I bought this drive particularly because it’s the only drive I could find that would completely shut down when not in use, even while plugged into my router, other drives would continually run and get hot. This drive goes to sleep, no heat or wear and tear. When you call on it there’s a short lag before it fires up, perfectly understandable, it does exactly what I want.", Price," Super fast using the USB 3, makes me hate using my old drives.",4,4
9SIA0AJ12E8618,22-236-385,4/12/2013 6:13:40 PM,Tony U.,Horrible,1," Fast, big", Causes OS to NOT start up upon reboot - took forever to diagnose - then fond lots of stuff online pointing to the same problems w WD hard drives,,3,12
9SIA0AJ12E8618,22-236-385,2/19/2013 2:17:45 PM,Your O.,Died 60 days after purchase,1, Worked with my Time Warner Cable Scientific Atlantica Explorer 8300HDC box with no setup problems., Has died 60 days after purchase. A few days ago my cable box stopped working - realized it would work/boot without this external drive plugged in. Plugged in external drive to my PC - recognized but cannot get through a disk format - hangs.," This is a pretty expensive item to stop working 30 days after the return period. Worse, an item you use to hold data is not something you want to be this unreliable. Luckily, the data in question was just TV shows but this is still pretty bad.",3,3
9SIA0AJ12E8618,22-236-385,1/29/2013 12:12:35 AM,James B.,It'll Do The Job!,5," -It's 4 terabytes! (3.63 formatted)-Very similar to the WD ""Green"" Drives", None., Standard Hitachi HDD inside as detailed by tuff's review. I definitely recommend this drive if you're looking for a 4TB drive or two for your tower.,0,1
9SIA0AJ12E8618,22-236-385,11/15/2012 4:08:20 AM,Matthew P.,First day review with some info,5, It's 4TB and USB 3.0. The drive inside has a Sata 6Gb/s interface. Sweet!," The enclosure is all plastic with no fan, but that's fairly typical. I wouldn't use it as-is, I bought two of these just to get the 4TB drives inside. The rubber base is quite sturdy though."," The drive inside is a Hitachi / HGST HDS5C4040ALE630 Deskstar 5K4000, 5400 RPM, 32MB cache. Search on the model # and you can get more detailed info. FYI the bare drive sells for way more than this, and for those who don't know, WD owns Hitachi so no surprise there. I've only had them a day but so far they're working great - I removed the drives from the supplied cases and installed them internally. I don't recommend doing this if you may want to reassemble it, but it wasn't difficult.",8,9
9SIA0AJ12E8618,22-236-385,11/9/2012 7:48:11 AM,Travis R.,Early review,5," Hasn't failed in the first week.  Quiet. Fast. 4TB!Copying big archive files (drive images, etc), I was seeing 100-130MB/s transfer rates in Win7.  Definitely comparable to e-SATA.HDTune Pro scores via USB3 (Gigabyte z77-ud5h):Min:60Max:133Average: 102Access 19.8 ms"," New 4TB technology, somewhat bleeding edge.  Relatively slow access times."," Just using this as a backup dump drive for the hard drives littering my house and work.Formatted capacity: 3.63TB4TB is a lot of data to lose all at once! These things DO die, not just the drive but the controller in the enclosure can fail.  Consider buying two and keep a copy of your data.",None,None
9SIA0AJ12E8618,22-236-385,11/4/2012 9:59:07 AM,Timothy S.,It's OK,3, Good amount of disk space for the money. It is a decent external hard drive.," Expected USB 3.0 Tranfer rates for single HDD disappointing; there is no description of the HDD used inside the external case in plain sight, so there is no telling whether it is a HDD equal to or greater than that of a 5400rpm device. Expect more USB 2.0 speeds rater than  3.0.",,2,7
N82E16822179032,22-179-032,1/8/2017 12:48:29 PM,Bruce L.,"Excellent unit! Fast, quiet and (so far) reliable!",5," --Well-built, has a good 'heft' to it.--Incredibly quiet! I had to plaster the thing to my ear to hear the drive running at all.--Easy to use, but don't bother with the built-in software. Just plug it in and use it!"," --The software provided was not useful, at least to me. It seemed 'overly simplified' for a power user or pro tech.--Rubber anti-skid feet are too small. I don't think they're going to last more than a year or so."," I bought this unit so I could back up the entirety of our old NAS (about 3.5TB worth) and transfer it to a new one (see my other review for the Synology RS-816). Other than the minor annoyances listed in the 'Cons,' no complaints. I've been leery of Seagate product in times past, but they certainly seem to have gotten this unit right.",None,None
N82E16822179032,22-179-032,11/23/2016 1:57:20 PM,Philip A.,Good drive software is meh,5, 6tb and will allow you to clone your mac and act as a boot drive.Or just use it to act as your time machine drive.Price is okay.I got it as an eggxpert reviewer  I like to use it as a charge device. It also makes for a good external boot drive for my mac mining, I do not like the software. I don't like the cloud.  But I am old school been with computers since mid 70's and i do all my own backups. I waited for more then thirty days to review this as I really tired to get used to the software and I just don't like it.So I attached it to a mac erased it partitioned it and it is now my own drive ., To me  most software for auto backup other then time machine from apple is meh.I could write a lot about how I like to back my pc's info up.  But the short version is I prefer mac os.I clone my 3 mac minis 1 time per month using super duper cloner. I run time machine and this works pretty well.Windows I really just avoid if I can.  but if I must use a windows pc and back it up I use a stand alone hdd cloner.Would I buy this for my wife yes and I would erase it and use it as a time machine drive for her mac.,1,2
N82E16822179032,22-179-032,10/17/2016 6:30:32 PM,Patrick K.,"Big Capacity, USB3.0 speed",5, Two extra USB ports out in the openUSB3.06Tb (5.45Tb formatted), Skip the Dashboard program that assists you in determining your backups.  It's harder to use then Windows Backup and Restore.," What's in the box:One USB3.0 cableOne STEL6000100 Seagate 6Tb Backup Plus HubI first tested the device using a free USB2.0 Port Using HD Tune Pro 5.60:File Length: 500MbData Pattern: RandomUSB2.0 - Sequential Read: 30,186Kb/sSequential Write: 29,054Kb/s4kB Random Single Read: 138 IOPS4KB Random Single Write: 1091 IOPS4kB Random Multi Read: 383 IOPS4KB Random Multi Write: 1436 IOPSFile Transfer Test, 1.1Gb folder of avi movies, transfer time: 43.81 secondsUSB3.0 - Sequential Read: 187,458Kb/sSequential Write: 171,003Kb/s4kB Random Single Read: 167 IOPS4KB Random Single Write: 1846 IOPS4kB Random Multi Read: 149 IOPS4KB Random Multi Write: 1820 IOPSFile Transfer Test, 1.1Gb folder of avi movies, transfer time: 15.32 secondsI also tested a thumb drive to the USB ports on the Seagate Backup Plus Hub, they performed just like a SUB2.0 thumb drive should.  Not particularly fast, but the USB ports are handy.The Seagate Backup Plus Hub has TONS of room for whatever you might need to backup.  The USB3.0 connection work flawlessly, the USB2.0 works just as well, but isn't NEARLY as fast.  I would always suggest using the USB3.0 connection.I would recommend the Seagate Backup Plus Hub 6Tb to anyone in the market for a backup drive.  The speed and convenience of the USB3.0 is ideal.",1,1
