NID,NAME,CATEGORY,PRICE,NUM_REVIEWS,BRAND,INFO
9SIA6393T04906,refurbished  amd phenom ii x4 965 black edition 3.4ghz quad-core processor 8mb cache 125w socket am3 desktop cpu,CPUs,73.5,1,,x4 965
9SIA85V4M11480,amd 8-core 4.0 ghz socket am3+ fd8350frw8khk fx-8350 8c am3+ 125w tray,CPUs,203.89,1,amd,fd8350frw8khk
9SIA1N857X4278,intel intel core i7-7700t kaby lake quad-core 2.9 ghz lga 1151 35w  desktop processor,CPUs,319.9,1,intel,cm8067702868416
N82E16819117732,intel core i3-7320 kaby lake dual-core 4.1 ghz lga 1151 51w bx80677i37320 desktop processor intel hd graphics 630,CPUs,159.99,1,intel,bx80677i37320
9SIA24G57Z4602,intel g3930 kaby lake dual-core 2.9 ghz lga 1151 51w bx80677g3930 desktop processor intel hd graphics 610,CPUs,41.95,2,intel,bx80677g3930
N82E16819117731,intel core i5-7400 kaby lake quad-core 3.0 ghz lga 1151 65w bx80677i57400 desktop processor,CPUs,189.99,2,intel,bx80677i57400
9SIAAEE4M09745,intel celeron e3500 wolfdale dual-core 2.7 ghz lga 775 65w bx80571e3500 desktop processor,CPUs,62.01,2,intel,bx80571e3500
9SIABRA4T47768,intel pentium g2140 ivy bridge dual-core 3.3 ghz lga 1155 55w bx80637g2140 desktop processor intel hd graphics,CPUs,100,2,intel,bx80637g2140
9SIA1UH3ZC0549,intel pentium g3440 haswell dual-core 3.3 ghz lga 1150 53w bx80646g3440 desktop processor intel hd graphics,CPUs,93.05,2,intel,bx80646g3440
9SIAAEE4M09667,intel xeon 3.06 prestonia 3.06 ghz socket 604 bx80532ke3066d processor,CPUs,62.01,2,intel,bx80532ke3066d
9SIA2F84D68927,intel pentium g3460 haswell dual-core 3.5 ghz lga 1150 53w bx80646g3460 desktop processor intel hd graphics,CPUs,91.66,2,intel,bx80646g3460
9SIAAEE4TV2345,intel core i5-3340 ivy bridge quad-core 3.1ghz  3.3ghz turbo  lga 1155 77w bx80637i53340 desktop processor intel hd graphics,CPUs,262.01,2,intel,bx80637i53340
N82E16819113418,refurbished  amd athlon ii x3 440 rana triple-core 3.0 ghz socket am3 95w adx440wfk32gm desktop processors,CPUs,59.1,2,amd,adx440wfk32gm
9SIA6393SE2172,refurbished  intel core 2 duo processor e8400 3.0ghz 6 mb cache socket lga775 desktop cpu,CPUs,14.99,2,,e8400
N82E16819113405,amd a8-7670k with amd quiet cooler quad-core socket fm2+ 95w ad767kxbjcsbx desktop processor amd radeon r7,CPUs,101.99,2,amd,ad767kxbjcsbx
9SIA6393S22280,refurbished  intel core 2 quad q6600 2.40ghz 8m l2 cache quad-core processor lga 775 desktop cpu,CPUs,26.5,2,,q6600
N82E16819117733,intel core i3-7300 kaby lake dual-core 4.0 ghz lga 1151 51w bx80677i37300 desktop processor intel hd graphics 630,CPUs,139.99,2,intel,bx80677i37300
9SIA24G58B8829,intel g4620 kaby lake dual-core 3.7 ghz lga 1151 51w bx80677g4620 desktop processor intel hd graphics 630,CPUs,100.81,3,intel,bx80677g4620
9SIA6ZP56T3985,amd a6-6420k richland dual-core 4.0 ghz socket fm2 65w ad642kokhlbox desktop processor  black edition  amd radeon hd8000 series,CPUs,60.24,3,amd,ad642kokhlbox
N82E16819117493,refurbished  intel wolfdale dual-core 2.93 ghz lga 775 65w desktop processorat80571ph0773m never used. replacement only.,CPUs,43.23,3,intel,at80571ph0773m
9SIA6393S22295,refurbished  amd fx-series fx-4300 3.8 ghz 4 mb cache quad-core cpu processor socket am3+ desktop cpu,CPUs,72.99,3,,fx-4300
9SIA6ZP4NC1633,intel pentium g4520 skylake dual-core 3.6 ghz lga 1151 65w bx80662g4520 desktop processor intel hd graphics 530,CPUs,95.51,3,intel,bx80662g4520
9SIABB75BM2188,intel intel celeron g3900 skylake dual-core 2.8 ghz lga 1151 65w bx80662g3900 desktop processor intel hd graphics 510,CPUs,45,3,intel,bx80662g3900
9SIA24G4EF4992,intel core i3-6100t skylake dual-core 3.2 ghz lga 1151 35w bx80662i36100t desktop processor intel hd graphics 530,CPUs,124.22,3,intel,bx80662i36100t
9SIA24G57M0421,intel g4600 kaby lake dual-core 3.6 ghz lga 1151 51w bx80677g4600 desktop processor intel hd graphics 630,CPUs,89.24,4,intel,bx80677g4600
N82E16819117729,intel core i5-7600 kaby lake quad-core 3.5 ghz lga 1151 65w bx80677i57600 desktop processor,CPUs,229.99,4,intel,bx80677i57600
9SIAAEE4M22315,intel core i7-860s lynnfield quad-core 2.53 ghz lga 1156 82w bx80605i7860s desktop processor,CPUs,422.01,4,intel,bx80605i7860s
N82E16819117490,refurbished  intel pentium d 830 smithfield dual-core 3.0 ghz lga 775 hh80551pg0802mn processor,CPUs,19.85,4,intel,hh80551pg0802mn
N82E16819117504,refurbished  intel core i5-2400 sandy bridge quad-core 3.1 ghz  3.4 ghz turbo boost  lga 1155 95w desktop processor like new,CPUs,210.69,4,intel,cm8062300834106
9SIA1K656X8840,intel g3260 3mb haswell dual-core 3.3 ghz lga 1150 bx80646g3260 desktop processor,CPUs,70.31,4,intel,bx80646g3260
N82E16819113417,refurbished  amd phenom ii x2 570 callisto dual-core 3.5 ghz socket am3 80w hdz570wfk2dgm processors - desktops,CPUs,47.99,4,amd,hdz570wfk2dgm
9SIA85V5879301,intel celeron g1850 haswell dual-core 2.9 ghz lga 1150 53w bx80646g1850 desktop processor intel hd graphics,CPUs,76.13,5,intel,bx80646g1850
N82E16819113369,refurbished  amd fx-4130 zambezi quad-core 3.8 ghz socket am3+ 125w fd4130frw4mgu desktop processor never used,CPUs,76.99,5,amd,fd4130frw4mgu
N82E16819117469,refurbished  intel pentium d 820 smithfield dual-core 2.8 ghz lga 775 95w hh80551pg0722mn processor,CPUs,18.21,5,intel,hh80551pg0722mn
N82E16819113409,amd athlon x4 870k with amd quiet cooler quad-core socket fm2+ 95w ad870kxbjcsbx desktop processor,CPUs,86.99,5,amd,ad870kxbjcsbx
N82E16819117734,intel core i3-7100 kaby lake dual-core 3.9 ghz lga 1151 51w bx80677i37100 desktop processor intel hd graphics 630,CPUs,119.99,7,intel,bx80677i37100
9SIA24G5BT6227,intel core i3-3220t ivy bridge dual-core 2.8 ghz lga 1155 35w bx80637i33220t desktop processor                                                                                   intel hd graphics 2500,CPUs,219.19,6,intel,bx80637i33220t
9SIA85V4M09763,amd amd a8 7650k kaveri quad-core 3.3 ghz socket fm2+ 95w ad765kxbjabox desktop processor radeon r7 series,CPUs,142.99,6,amd,ad765kxbjabox
9SIA1UH3Z96274,intel core i7-5775c broadwell quad-core 3.3ghz  lga 1150 65w  bx80658i75775c desktop processor,CPUs,390.61,6,intel,bx80658i75775c
9SIA6ZP56T4893,amd a4-6320 richland dual-core 3.8 ghz socket fm2 65w ad6320okhlbox desktop processor amd radeon hd8000 series,CPUs,49.93,7,amd,ad6320okhlbox
9SIABB74HH5945,intel core i3-3245 ivy bridge dual-core 3.4 ghz lga 1155 55w bx80637i33245 desktop processor intel hd graphics 4000,CPUs,129.99,7,intel,bx80637i33245
N82E16819117320,refurbished  intel e8500 wolfdale dual-core 3.167 ghz lga 775 65w at80570pj0876m desktop processor,CPUs,67.64,7,intel,at80570pj0876m
9SIAAEE57D9074,intel  i7-2600s sandy bridge quad-core 2.8ghz  3.8ghz turbo boost  lga 1155 65w bx80623i72600s desktop processor intel hd graphics 2000,CPUs,308.68,7,intel,bx80623i72600s
N82E16819113416,amd fx-6350 vishera 6-core 3.9 ghz  4.2 ghz turbo  socket am3+ 125w fd6350frhkhbx desktop processor with amd wraith cooler,CPUs,134.99,7,amd,fd6350frhkhbx
N82E16819113406,amd a8-7650k with amd quiet cooler quad-core socket fm2+ 95w ad765kxbjasbx desktop processor amd radeon r7,CPUs,89.99,7,amd,ad765kxbjasbx
9SIAAEE53D7229,intel celeron g440 single-core 1.6 ghz lga 1155 bx80623g440 desktop processor intel hd graphics,CPUs,125,8,intel,bx80623g440
9SIAAEE4U71180,intel pentium g2130 ivy bridge dual-core 3.2 ghz lga 1155 55w bx80637g2130 desktop processor,CPUs,133,8,intel,bx80637g2130
9SIA2F84D69067,intel pentium g4500 skylake dual-core 3.5 ghz lga 1151 65w bx80662g4500 desktop processor intel hd graphics 530,CPUs,72.92,8,intel,bx80662g4500
N82E16819113367,amd sempron 2650 kabini dual-core 1.4 ghz socket am1 25w sd2650jahmbox desktop processor amd radeon hd 8240,CPUs,31.99,9,amd,sd2650jahmbox
9SIAAEE4M22680,intel core i5-680 clarkdale dual-core 3.6 ghz lga 1156 bx80616i5680 desktop processor intel hd graphics,CPUs,272.01,9,intel,bx80616i5680
9SIA6ZP4TH1278,intel core i5 3470s ivy bridge quad-core 2.9 ghz lga 1155 65w bx80637i53470s desktop processor intel hd graphics 2500,CPUs,209.99,9,intel,bx80637i53470s
N82E16819117730,intel core i5-7500 3.4 ghz lga 1151 bx80677i57500 desktop processor,CPUs,204.99,10,intel,bx80677i57500
9SIA1N84AM9632,amd fx-8370e vishera 8-core 3.3ghz  4.3ghz turbo  socket am3+ 95w fd837ewmhkbox desktop processor,CPUs,204.18,10,amd,fd837ewmhkbox
N82E16819113403,amd a10-7870k with amd quiet cooler quad-core socket fm2+ 95w ad787kxdjcsbx desktop processor amd radeon r7,CPUs,124.99,10,amd,ad787kxdjcsbx
N82E16819117727,intel core i7-7700 kaby lake quad-core 3.6 ghz lga 1151 65w bx80677i77700 desktop processor,CPUs,314.99,11,intel,bx80677i77700
N82E16819117397,refurbished  intel core 2 quad q9300 quad-core 2.5 ghz lga 775 95w eu80580pj0606m desktop processor,CPUs,102.32,11,intel,eu80580pj0606m
9SIA2F84D68874,amd amd a6-7400k kaveri dual-core 3.5 ghz socket fm2+ ad740kybjabox desktop processor radeon r5 series,CPUs,61.16,11,amd,ad740kybjabox
9SIA1UH3Z96246,intel core i3-6320 skylake dual-core 3.9 ghz lga 1151 65w bx80662i36320 desktop processor intel hd graphics 530,CPUs,164.31,13,intel,bx80662i36320
9SIAAEE4M22713,intel core i5-670 clarkdale dual-core 3.46 ghz lga 1156 73w bx80616i5670 desktop processor intel hd graphics,CPUs,252.01,13,intel,bx80616i5670
N82E16819117622,intel core i3-6300 skylake dual-core 3.8 ghz lga 1151 65w bx80662i36300 desktop processor intel hd graphics 530,CPUs,149.99,13,intel,bx80662i36300
N82E16819113402,amd a10-7890k with amd wraith cooler quad-core socket fm2+ 95w ad789kxdjchbx desktop processor amd radeon r7,CPUs,148.99,13,amd,ad789kxdjchbx
9SIAAEE5811734,intel core i5-3450s ivy bridge quad-core 2.8ghz  3.5ghz turbo  lga 1155 65w bx80637i53450s desktop processor intel hd graphics 2500,CPUs,295,15,intel,bx80637i53450s
N82E16819116988,intel core i7-4790s haswell quad-core 3.2 ghz lga 1150 65w bx80646i74790s desktop processor intel hd graphics 4600,CPUs,336.99,15,intel,bx80646i74790s
9SIA1N841D7793,amd athlon x4 880k with amd quiet cooler quad-core socket fm2+ 95w ad880kxbjcsbx desktop processor,CPUs,94.43,15,amd,ad880kxbjcsbx
N82E16819117645,intel core i7-6900k 20m broadwell-e 8-core 3.2 ghz lga 2011-v3 140w bx80671i76900k desktop processor,CPUs,1049.99,15,intel,bx80671i76900k
9SIA1UH3Z96251,intel core i3-4360 haswell dual-core 3.7 ghz lga 1150 54w bx80646i34360 desktop processor intel hd graphics 4600,CPUs,160.77,15,intel,bx80646i34360
9SIA85V5BP3604,amd athlon x4 845 with amd quiet cooler quad-core socket fm2+ 65w ad845xackasbx desktop processor,CPUs,75.98,18,amd,ad845xackasbx
9SIA1UH40S6573,amd athlon x2 370k richland dual-core 4.0 ghz socket fm2 65w ad370kokhlbox desktop processor,CPUs,63.83,20,amd,ad370kokhlbox
N82E16819113368,refurbished  amd fx-4350 vishera quad-core 4.2 ghz socket am3+ 125w desktop processor fd4350frw4khk never used,CPUs,82.99,20,amd,fd4350frw4khk
9SIAAEE4M09797,intel pentium e5800 wolfdale dual-core 3.2 ghz lga 775 65w bx80571e5800 desktop processor,CPUs,112.01,20,intel,bx80571e5800
9SIAAEE5B48660,intel core i7-4960x ivy bridge-e 6-core 3.6ghz  turbo 4ghz  lga 2011 130w bx80633i74960x desktop processor,CPUs,2700,23,intel,bx80633i74960x
N82E16819113415,amd cpu fx-8350 black edition 4.0 ghz  4.2 ghz turbo  socket am3+ fd8350frhkhbx desktop processor with amd wraith cooler,CPUs,159.99,24,amd,fd8350frhkhbx
N82E16819117728,intel core i5-7600k kaby lake quad-core 3.8 ghz lga 1151 91w bx80677i57600k desktop processor,CPUs,239.99,30,intel,bx80677i57600k
9SIABRA4T48189,intel celeron 440 conroe-l single-core 2.0 ghz lga 775 35w bx80557440 processor,CPUs,40,27,intel,bx80557440
9SIA1K656X2361,intel celeron g1840 haswell dual-core 2.8 ghz lga 1150 53w bx80646g1840 desktop processor intel hd graphics,CPUs,48.08,27,intel,bx80646g1840
9SIABFS5B72057,intel core i7-6950x 25m broadwell-e 10-core 3.0 ghz lga 2011-v3 140w bx80671i76950x desktop processor,CPUs,1644.99,29,intel,bx80671i76950x
9SIA1N83UB7928,amd a4-7300 richland dual-core 4.0 ghz socket fm2 65w desktop processor ad7300okhlbox,CPUs,44.28,30,amd,ad7300okhlbox
N82E16819113410,amd athlon x4 860k with amd quiet cooler quad-core socket fm2+ 95w ad860kxbjasbx desktop processor,CPUs,67.99,32,amd,ad860kxbjasbx
N82E16819117564,intel core i5-6400 6 mb skylake quad-core 2.7 ghz lga 1151 65w bx80662i56400 desktop processor intel hd graphics 530,CPUs,182.99,36,intel,bx80662i56400
N82E16819117647,intel core i7-6850k 15m broadwell-e 6-core 3.6 ghz lga 2011-v3 140w bx80671i76850k desktop processor,CPUs,579.99,41,intel,bx80671i76850k
9SIA1UH4N60208,amd a4-4000 richland dual-core 3.2 ghz socket fm2 65w ad4000okhlbox desktop processor,CPUs,42.1,42,amd,ad4000okhlbox
9SIAAEE4M23190,intel core i5-661 clarkdale dual-core 3.33 ghz lga 1156 87w bx80616i5661 desktop processor intel hd graphics,CPUs,252.01,44,intel,bx80616i5661
9SIAAEE4M09790,intel pentium e2220 allendale dual-core 2.4 ghz lga 775 65w bx80557e2220 processor,CPUs,132.01,45,intel,bx80557e2220
9SIA1N83UA1013,amd fx-8320e vishera 8-core 3.2ghz  4.0ghz turbo  socket am3+ 95w fd832ewmhkbox desktop processor,CPUs,156.27,45,amd,fd832ewmhkbox
N82E16819117543,intel core i3-4170 haswell dual-core 3.7 ghz lga 1150 54w bx80646i34170 desktop processor intel hd graphics 4400,CPUs,122.99,46,intel,bx80646i34170
9SIA85V4R42382,intel core i3-4160 haswell dual-core 3.6 ghz lga 1150 54w bx80646i34160 desktop processor intel hd graphics 4400,CPUs,175.76,49,intel,bx80646i34160
9SIAAEE4M10770,intel core i7-875k lynnfield quad-core 2.93 ghz lga 1156 95w bx80605i7875k unlocked desktop processor,CPUs,486.01,49,intel,bx80605i7875k
9SIA85V4M11436,amd sempron 3850 kabini quad-core 1.3 ghz socket am1 25w sd3850jahmbox desktop processor amd radeon hd 8280,CPUs,67.89,49,amd,sd3850jahmbox
9SIAAEE4M22346,intel core i7-3770s ivy bridge quad-core 3.1ghz  3.9ghz turbo  lga 1155 65w bx80637i73770s desktop processor intel hd graphics 4000,CPUs,482.01,50,intel,bx80637i73770s
9SIA6ZP3R88274,intel core i3-4150 haswell dual-core 3.5 ghz lga 1150 54w bx80646i34150 desktop processor intel hd graphics 4400,CPUs,209.99,51,intel,bx80646i34150
9SIA85V4R41864,intel core i3-4330 haswell dual-core 3.5 ghz lga 1150 54w bx80646i34330 desktop processor intel hd graphics 4600,CPUs,382.04,54,intel,bx80646i34330
N82E16819113374,amd fx-8370 4.0 ghz  4.3 ghz turbo  socket am3+ fd8370frhkbox desktop processor,CPUs,189.99,54,amd,fd8370frhkbox
9SIA85V4RT2381,intel pentium g4400 skylake dual-core 3.3 ghz lga 1151 65w bx80662g4400 desktop processor intel hd graphics 510,CPUs,81.86,56,intel,bx80662g4400
9SIAAEE4M09815,intel pentium e6700 wolfdale dual-core 3.2 ghz lga 775 65w bx80571e6700 desktop processor,CPUs,142.01,56,intel,bx80571e6700
N82E16819113335,amd a6-6400k richland dual-core 3.9 ghz socket fm2 65w ad640kokhlbox desktop processor - black edition amd radeon hd,CPUs,53.99,57,amd,ad640kokhlbox
N82E16819117649,intel core i7-6800k 15m broadwell-e 6-core 3.4 ghz lga 2011-v3 140w bx80671i76800k desktop processor,CPUs,409.99,58,intel,bx80671i76800k
N82E16819117560,intel core i7-6700 8m skylake quad-core 3.4 ghz lga 1151 65w bx80662i76700 desktop processor intel hd graphics 530,CPUs,314.99,58,intel,bx80662i76700
9SIAAEE5811737,intel pentium g860 sandy bridge dual-core 3.0 ghz lga 1155 65w bx80623g860 desktop processor intel hd graphics,CPUs,185,59,intel,bx80623g860
N82E16819113398,amd fx-8370 with amd wraith cooler vishera 8-core 4.0 ghz  4.3 ghz turbo  socket am3+ 125w fd8370frhkhbx desktop processor,CPUs,174.99,60,amd,fd8370frhkhbx
9SIA85V4T08007,amd a10-7870k godavari quad-core 3.9 ghz socket fm2+ 95w ad787kxdjcbox desktop processor amd radeon r7,CPUs,169.32,63,amd,ad787kxdjcbox
9SIA85V4SA9885,intel core i7-4771 haswell quad-core 3.5ghz  3.9ghz turbo  lga 1150 84w bx80646i74771 desktop processor intel hd graphics 4600,CPUs,413.25,69,intel,bx80646i74771
N82E16819113349,amd a4-6300 richland dual-core 3.7 ghz socket fm2 65w ad6300okhlbox desktop processor amd radeon hd 8370d,CPUs,28.99,69,amd,ad6300okhlbox
N82E16819117562,intel core i5-6600 6m skylake quad-core 3.3 ghz lga 1151 65w bx80662i56600 desktop processor intel hd graphics 530,CPUs,219.99,69,intel,bx80662i56600
9SIA85V4M10187,amd a10-7700k kaveri 10 compute cores  4 cpu + 6 gpu  3.4 ghz socket fm2+ 95w desktop processor amd radeon r7 series ad770kxbjabox,CPUs,129.99,70,amd,ad770kxbjabox
9SIAAEE4M10762,intel core i7-975 extreme edition bloomfield quad-core 3.33 ghz lga 1366 130w bx80601975 desktop processor,CPUs,656.01,75,intel,bx80601975
9SIA85V4R41681,intel core i5-4690 haswell quad-core 3.5 ghz lga 1150 84w bx80646i54690 desktop processor intel hd graphics 4600,CPUs,350.89,78,intel,bx80646i54690
9SIAAEE4M09663,intel celeron e1400 allendale dual-core 2.0 ghz lga 775 65w bx80557e1400 processor,CPUs,57.01,79,intel,bx80557e1400
9SIAAEE5811779,intel core i7-940 bloomfield quad-core 2.93 ghz lga 1366 130w bx80601940 desktop processor,CPUs,299,79,intel,bx80601940
N82E16819113399,amd fx-8300 vishera 8-core 3.3 ghz socket am3+ 95w fd8300wmhkbox desktop processor,CPUs,99.99,80,amd,fd8300wmhkbox
9SIA1N83U90726,amd a8-7600 kaveri quad-core 3.1 ghz socket fm2+ 65w ad7600ybjabox desktop processor amd radeon r7,CPUs,81.71,87,amd,ad7600ybjabox
9SIAAEE4M23185,intel intel core i5-650 3.2ghz clarkdale dual-core 3.2 ghz lga 1156 73w bx80616i5650 desktop processor intel hd graphics,CPUs,242.01,89,intel,bx80616i5650
9SIABB75BM2451,intel core i7-4790 haswell quad-core 3.6 ghz lga 1150 84w bx80646i74790 desktop processor intel hd graphics 4600,CPUs,339,90,intel,bx80646i74790
N82E16819117726,intel core i7-7700k kaby lake quad-core 4.2 ghz lga 1151 91w bx80677i77700k desktop processor,CPUs,349.99,101,intel,bx80677i77700k
9SIAAEE52A3406,intel core i3-3225 ivy bridge dual-core 3.3 ghz lga 1155 55w bx80637i33225 desktop processor                                                                                   intel hd graphics 4000,CPUs,270,92,intel,bx80637i33225
9SIAAEE4M22703,intel core i5-3450 ivy bridge quad-core 3.1ghz  3.5ghz turbo  lga 1155 77w bx80637i53450 desktop processor intel hd graphics 2500,CPUs,262.01,97,intel,bx80637i53450
9SIAAEE4XU5003,intel core i3-4130 haswell dual-core 3.4 ghz lga 1150 54w bx80646i34130 desktop processor intel hd graphics 4400,CPUs,282.01,99,intel,bx80646i34130
N82E16819117404,intel core i7-5960x haswell-e 8-core 3.0 ghz lga 2011-v3 140w bx80648i75960x desktop processor,CPUs,1134.99,104,intel,bx80648i75960x
9SIAAEE57D9077,intel core i5-4570 haswell quad-core 3.2 ghz lga 1150 84w bx80646i54570 desktop processor intel hd graphics,CPUs,348.89,123,intel,bx80646i54570
N82E16819113346,amd fx-9370 vishera 8-core 4.4 ghz socket am3+ 220w fd9370fhhkbof desktop processor - black edition,CPUs,179.99,128,amd,fd9370fhhkwof
9SIAAEE4M09717,intel celeron e1200 dual-core 1.6 ghz lga 775 65w bx80557e1200 processor,CPUs,62.01,129,intel,bx80557e1200
9SIA1N83U90871,intel core i5-4590 haswell quad-core 3.3 ghz lga 1150 84w bx80646i54590 desktop processor intel hd graphics 4600,CPUs,214.37,129,intel,bx80646i54590
9SIAAEE4M09814,intel pentium dual-core e6500 wolfdale dual-core 2.93 ghz lga 775 65w bx80571e6500 processor,CPUs,142.01,130,intel,bx80571e6500
9SIAAEE4M09827,intel pentium e2140 allendale dual-core 1.6 ghz lga 775 65w bx80557e2140 processor,CPUs,147.01,139,intel,bx80557e2140
9SIABB75BM2355,intel core i5-4460 haswell quad-core 3.2 ghz lga 1150 bx80646i54460 desktop processor intel hd graphics 4600,CPUs,205,142,intel,bx80646i54460
9SIAAEE50A5408,intel celeron e3300 wolfdale dual-core 2.5 ghz lga 775 65w bx80571e3300 processor,CPUs,99.5,142,intel,bx80571e3300
9SIAAEE57D9121,intel core i5-3570 ivy bridge quad-core 3.4ghz  3.8ghz turbo boost  lga 1155 77w bx80637i53570 desktop processor intel hd graphics 2500,CPUs,305.56,146,intel,bx80637i53570
9SIAAEE4U71198,intel core 2 quad q6700 kentsfield quad-core 2.66 ghz lga 775 95w bx80562q6700 processor,CPUs,262.01,151,intel,bx80562q6700
9SIABB74HH5926,intel core i3-3220 ivy bridge dual-core 3.3 ghz lga 1155 55w bx80637i33220 desktop processor                                                                                   intel hd graphics 2500,CPUs,125.99,151,intel,bx80637i33220
9SIA1UH3Z96245,intel core i7-5930k haswell-e 6-core 3.5 ghz lga 2011-v3 140w bx80648i75930k desktop processor,CPUs,613.64,152,intel,bx80648i75930k
9SIAAEE4M22712,intel core i5-3350p ivy bridge quad-core 3.1ghz  3.3ghz turbo  lga 1155 69w bx80637i53350p desktop processor,CPUs,222.01,153,intel,bx80637i53350p
9SIA6ZP4MT9644,intel pentium g3220 haswell dual-core 3.0 ghz lga 1150 54w bx80646g3220 desktop processor intel hd graphics,CPUs,152.86,156,intel,bx80646g3220
9SIAAEE4M09794,intel pentium e5300 wolfdale dual-core 2.6 ghz lga 775 65w bx80571e5300 desktop processor,CPUs,95,161,intel,bx80571e5300
2MN-0004-00002,intel core i3-6100 3m 3.7 ghz lga 1151 bx80662i36100 desktop processor,CPUs,119.99,169,intel,bx80662i36100
9SIAAEE5811738,intel core i3-540 clarkdale dual-core 3.06 ghz lga 1156 73w bx80616i3540 desktop processor intel hd graphics,CPUs,195,166,intel,bx80616i3540
N82E16819117563,intel core i5-6500 6mb skylake quad-core 3.2 ghz lga 1151 65w bx80662i56500 desktop processor intel hd graphics 530,CPUs,204.99,169,intel,bx80662i56500
9SIA85V4M09523,amd athlon x4 860k kaveri quad-core 3.7 ghz socket fm2+ 95w ad860kxbjabox desktop processor  black edition ,CPUs,114.37,171,amd,ad860kxbjabox
9SIABB75BM2866,intel core 2 quad q8300 yorkfield quad-core 2.5 ghz lga 775 95w bx80580q8300 desktop processor,CPUs,145,174,intel,bx80580q8300
N82E16819113326,amd fx-4350 vishera quad-core 4.2 ghz socket am3+ 125w fd4350frhkbox desktop processor,CPUs,79.99,175,amd,fd4350frhkbox
N82E16819113287,amd fx-4300 vishera quad-core 3.8ghz  4.0ghz  socket am3+ 95w fd4300wmhkbox desktop processor,CPUs,69.99,182,amd,fd4300wmhkbox
9SIAAEE4M23271,intel core2 duo e7500 wolfdale dual-core 2.93 ghz lga 775 65w bx80571e7500 processor,CPUs,150,203,intel,bx80571e7500
9SIABB75BM3331,intel pentium e6300 wolfdale dual-core 2.8 ghz lga 775 65w bx80571e6300 processor,CPUs,67,206,intel,bx80571e6300
9SIAAEE4M22681,intel core 2 duo e8600 wolfdale dual-core 3.33 ghz lga 775 65w bx80570e8600 processor,CPUs,272.01,209,intel,bx80570e8600
9SIAAEE5811739,intel core i7-960 bloomfield quad-core 3.2 ghz lga 1366 130w bx80601960 desktop processor,CPUs,440,211,intel,bx80601960
9SIAAEE4M23272,intel core i3-530 clarkdale dual-core 2.93 ghz lga 1156 73w bx80616i3530 desktop processor intel hd graphics,CPUs,172.01,221,intel,bx80616i3530
9SIAAEE4M23216,intel core 2 quad q9300 yorkfield quad-core 2.5 ghz lga 775 95w bx80580q9300 processor,CPUs,202.01,229,intel,bx80580q9300
9SIA1N83U88498,amd fx-6350 vishera 6-core 3.9 ghz socket am3+ 125w fd6350frhkbox desktop processor,CPUs,128.03,239,amd,fd6350frhkbox
9SIA6ZP3UN4697,intel core i5-2400 sandy bridge quad-core 3.1ghz  3.4ghz turbo boost  lga 1155 95w bx80623i52400 desktop processor intel hd graphics 2000,CPUs,197.49,271,intel,bx80623i52400
9SIAAEE4U21174,intel core i5-2500 sandy bridge quad-core 3.3ghz  3.7ghz turbo boost  lga 1155 95w bx80623i52500 desktop processor intel hd graphics 2000,CPUs,275.01,276,intel,bx80623i52500
N82E16819113347,amd fx-9590 vishera 8-core 4.7 ghz socket am3+ 220w fd9590fhhkwof desktop processor - black edition,CPUs,189.99,303,amd,fd9590fhhkwof
N82E16819113282,amd a6-5400k trinity dual-core 3.6 ghz socket fm2 65w ad540kokhjbox desktop apu  cpu + gpu  with directx 11 graphic amd radeon hd 7540d,CPUs,34.99,307,amd,ad540kokhjbox
9SIAAEE4M23184,intel core i5-760 lynnfield quad-core 2.8 ghz lga 1156 95w bx80605i5760 desktop processor,CPUs,232.01,318,intel,bx80605i5760
9SIA6ZP4M69396,intel core i7-3770 ivy bridge quad-core 3.4ghz  3.9ghz turbo  lga 1155 77w bx80637i73770 desktop processor intel hd graphics 4000,CPUs,441.54,335,intel,bx80637i73770
9SIA24G3RH7979,intel core i7-5820k haswell-e 6-core 3.3 ghz lga 2011-v3 140w bx80648i75820k desktop processor,CPUs,411.06,353,intel,bx80648i75820k
9SIAAEE5B48720,intel core i7-3930k sandy bridge-e 6-core 3.2ghz  3.8ghz turbo  lga 2011 130w bx80619i73930k desktop processor,CPUs,660,356,intel,bx80619i73930k
9SIAAEE4ZW7891,intel core 2 duo e4300 allendale dual-core 1.8 ghz lga 775 65w bx80557e4300 processor,CPUs,175,359,intel,bx80557e4300
9SIA24G3RH7923,intel pentium g3258 haswell dual-core 3.2 ghz lga 1150 53w bx80646g3258 desktop processor intel hd graphics,CPUs,75.48,383,intel,bx80646g3258
N82E16819117561,intel core i5-6600k 6m skylake quad-core 3.5 ghz lga 1151 91w bx80662i56600k desktop processor intel hd graphics 530,CPUs,229.99,389,intel,bx80662i56600k
9SIABRA4T48184,intel core i7-860 lynnfield quad-core 2.8 ghz lga 1156 95w bx80605i7860 processor,CPUs,339.99,487,intel,bx80605i7860
9SIA24G3RH4325,intel core i5-4670k haswell quad-core 3.4 ghz lga 1150 84w bx80646i54670k desktop processor intel hd graphics,CPUs,260.23,559,intel,bx80646i54670k
9SIA85V4SC8334,intel core i5-4690k devil's canyon quad-core 3.5 ghz lga 1150 88w bx80646i54690k desktop processor intel hd graphics 4600,CPUs,319.76,586,intel,bx80646i54690k
