asin,name,brand,category,price,review_count,info 
B00SI1JA0Y,"HDMI Cable 2.0 - 20 FEET, 4K Ultra-High Speed ( 6 Meter ) Supports Ethernet Audio Return ( ARC ) Ultra HD 2160p, Bandwidth up to 18Gbps, 3D HD 2 X 1080p Ready, 20ft Braided Nylon Cord, Gold Tip",Ultra Clarity Cables,202505011,$ 9 . 9 9,247,"7.2 x 6.4 x 1.7 inches 7.2 ounces 7.2 ounces ( ) B00SI1JA0Y uch220 4.4 out of 5 stars January 20, 2015 None None"
B005H4Y71M,Cable Matters High Speed Mini-HDMI to HDMI Cable 3D Ready - 25 Feet,Cable Matters,202505011,$ 1 3 . 9 9,540,"6.3 x 5.8 x 1.6 inches 9.6 ounces 9.6 ounces ( ) Cable Matters B005H4Y71M 301001-25 4.5 out of 5 stars August 9, 2011 None None"
B01KW3MU1G,HDMI to RCA Cable  Hassle Free - Converts Digital HDMI signal to Analog RCA/AV  Works w/ TV/HDTV/XBOX 360/PC/DVD & More  All-In-One Converter Cable Saves You Money - HDMI to AV Converter,eXuby,202505011,C u r r e n t l y,45,"9 x 6 x 1 inches 4 ounces 4 ounces eXuby B01KW3MU1G EXB-HDMI-RCA1 4.4 out of 5 stars August 23, 2016 None None"
B005T3KH6A,"Mediabridge FLEX Series HDMI Cable (10 Feet) - High-Speed Supports 4K, Ethernet, 3D and Audio Return [Newest Standard] - (Part# MPC-HDMI34-10 )",Mediabridge,202505011,$11.99,430,6.4 x 6.4 x 1.2 inches 4.8 ounces 4.8 ounces ( ) B005T3KH6A MPC-HDMI34-10 4.7 out of 5 stars None None
B006JSGGXM,IBRA 5 Feet - High Speed HDMI Cable v2.0 Supports 3d Ps4 Sky Hd 4k Ultra Hd 2160p - Orange Gold,IBRA,202505011,$ 4 . 4 5,580,"7 x 6.2 x 1.1 inches 3.5 ounces 3.5 ounces ( ) B006JSGGXM 1.5M-ORANGE-HDMI 4.6 out of 5 stars January 5, 2012 None None"
B01ISN5V8G,"Postta Ultra High Speed HDMI Cable(20 Feet)HDMI 2.0V Support 4K 2160P,1080P,3D,Audio Return and Ethernet - 1 Pack",Postta,202505011,$12.59,21,"8.7 x 8.1 x 2.8 inches 13.8 ounces 13.8 ounces ( ) Postta B01ISN5V8G LYSB01ISN5V8G-ELECTRNCS 4.8 out of 5 stars July 19, 2016 None None"
B01H554MVA,"Postta Ultra HDMI 2.0V Cable(25 Feet)Support 4K 2160P,1080P,3D,Audio Return and Ethernet - 1 Pack(Blue)",Postta,202505011,$15.99,33,"8.3 x 7 x 3 inches 14.4 ounces 14.4 ounces ( ) Postta B01H554MVA LYSB01H554MVA-ELECTRNCS 4.6 out of 5 stars June 16, 2016 None None"
B00Z07JYLE,"Micro HDMI to HDMI Cable, Rankie 6 Feet High-Speed HDMI to Micro HDMI HDTV Cable Supports Ethernet, 3D, 4K and Audio Return (Black) - R1106",Rankie,202505011,$6.99,774,"9.2 x 0.7 x 7.9 inches 2.1 ounces 2.1 ounces ( ) Rankie B00Z07JYLE R-1108-HDMI-HDMI-6FT-BKx2 4.4 out of 5 stars June 6, 2015 None None"
B00IE5C6LO,Seiki SU4KC1 U-Vision Up Converting Cable,Seiki,202505011,C u r r e n t l y,200,"19 x 9 x 13 inches 8 ounces 8 ounces Tongfang Global Inc /Seiki B00IE5C6LO Item can be shipped within U.S. This item is not eligible for international shipping. Made in USA or Imported SU4KC1 3.3 out of 5 stars February 5, 2014 None None"
B00GBBSTRS,"FLAT HDMI Cable 2.0 - 15 Feet 2-Pack, Ultra Clarity High Speed Flexible Cord ( 4.5 meter Each) HDMI Flat Wire, CL3 Rated, Supports Ethernet 3D 4K HDTV with ARC White 15ft with Gold Tip Connectors",Ultra Clarity Cables,202505011,$ 1 4 . 9 9,249,13 x 7.5 x 3.2 inches 1.7 pounds ( ) uchf215 B00GBBSTRS 4.5 out of 5 stars None None
B01B6ZOMIS,DisplayPort 1.2 to HDMI 2.0a Active Adapter 4K@60Hz,UPTab,202505011,$28.99,141,"9.5 x 5.9 x 0.4 inches 0.2 ounces 3.5 ounces ( ) B01B6ZOMIS B014E8ZC7E 4.2 out of 5 stars January 23, 2016 None None"
B00507GV38,Monoprice 6inch 34AWG High Speed HDMI Cable With Ethernet - HDMI Micro Connector male to HDMI Connector female - Black,Monoprice,202505011,$4.76,385,"B00507GV38 4.4 out of 5 stars 0.6 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. May 10, 2011 6 inches Monoprice 107603 0.6 ounces 7.2 x 1.5 x 1 inches 7.2 x 1.5 x 1 inches Black"
B017V7HZKW,HDMI Cable (6 Feet) with Braided Cord (4K 2K 2160p 1080p 3D 18Gbps) - High Speed Category 2 - Ethernet & Audio Return Channel - Black/Grey,Black Squid,202505011,C u r r e n t l y,301,"6.7 x 5.5 x 0.6 inches 5 ounces 5.6 ounces B017V7HZKW BSQ_HDMI1-1-6 4.7 out of 5 stars November 27, 2015 None None"
B0118OEX0E,"Perlegear Ultra Slim HDMI Cable - High speed and Flexible - Length 10 feet with Ethernet, Audio Return - 1080p - For HD TV, DVD Blu-ray Players, XBox one, Xbox 360, Apple TV, Computer, PS3, PS4",Perlegear,202505011,$ 2 . 0 3,72,7.2 x 5.2 x 0.8 inches 3.2 ounces 3.2 ounces ( ) Perlegear B0118OEX0E China PG-110006-10 4.5 out of 5 stars None None
B00DI89EQ2,KabelDirekt (15 feet) Mini HDMI to HDMI Cable (1080p 4K 3D High Speed with Ethernet ARC) - FLEX Series,KabelDirekt,202505011,$9.99,250,"5.9 x 1 x 5.7 inches 2.4 ounces 2.4 ounces ( ) KabelDirekt B00DI89EQ2 208 4.5 out of 5 stars June 18, 2013 None None"
B01N544HSW,"Lightning to HDMI Adapter Cable, MHL Kit Universal MHL Lightning 8Pin to Male HDMI Cable 6.6 Feet/2M 1080P HDTV Adapter for Iphone7/7Plus/6s/6Plus/5/5s (Silver)",ARC,202505011,$19.99,11,6.5 x 5.5 x 5.3 inches 2.4 ounces 2.4 ounces ( ) B01N544HSW 3.5 out of 5 stars None None
B01MRUGU5Z,"USB C to HDMI Cable(6FT), Anbear USB 3.1(Thunderbolt 3 Compatible) USB-C to HDMI 4K UHD Cable for the New MacBook, ChromeBook Pixel and More",Anbear,202505011,$ 1 9 . 8 9,10,"10 x 5 x 0.3 inches 1 ounces 2.4 ounces ( ) TAIMEIDE B01MRUGU5Z 3.5 out of 5 stars December 6, 2016 None None"
B00629NHW6,"IBIS 2-port HDMI Switch, 1080p and 4K @ 30Hz, Bi-directional (1x2 or 2x1), HDCP 1.x and 2.2, Dolby-TrueHD/DTS-HD 7.1 Surround, 3D, by Sewell",Sewell Direct,202505011,$24.95,702,"1 x 3 x 2 inches 1.6 ounces 1.6 ounces ( ) B00629NHW6 SW-8876 4.0 out of 5 stars November 1, 2011 None None"
B01LXXTY4I,,None,202505011,"
$39.99
",0,"None 7 x 7 x 1.8 inches 6.4 ounces 6.4 ounces Monster Cable B01LXXTY4I China MC BPL UHD-5 4.0 out of 5 stars September 22, 2016 None"
B00P0U2F80,Luxebell High Speed HDMI HD Video Cable for Gopro Hero 5 4 Black Silver 3+ 3 and Sjcam Sj4000 Sj5000 - 5feet/1.5m,Luxebell,202505011,$ 7 . 9 9,133,"6.8 x 4.7 x 0.4 inches 0.3 ounces 0.3 ounces ( ) B00P0U2F80 GH0001 4.4 out of 5 stars October 30, 2014 None None"
B00B2HPAE6,UGREEN High Speed HDMI Female to Female Coupler Adapter for Extending Your HDMI Devices,UGREEN,202505011,$ 4 . 9 9,92,"5.5 x 3.1 x 0.2 inches 3.5 ounces 3.5 ounces ( ) B00B2HPAE6 20107 4.6 out of 5 stars December 11, 2014 None None"
B003VXV8G8,"Tripp Lite HDMI Over Cat5 / Cat6 Extender, Receiver for Video and Audio 1920x1200 1080p at 60Hz(B126-1P0)",Tripp Lite,202505011,$29.39,148,"B003VXV8G8 3.7 out of 5 stars 3.5 ounces ( ) October 22, 2009 Tripp Lite B126-1P0 B126-1P0 3.5 ounces 7.2 x 6.5 x 2.2 inches 7.25 x 6.5 x 2.2 inches Black None"
B0126VOYDY,DIZA100 Any Angle Adjustable Rotation HDMI Male to Female Swivel Adapter Converter Black,DIZA100,202505011,$ 5 . 9 9,111,"4.4 x 4.2 x 0.2 inches 0.3 ounces 0.3 ounces ( ) DIZA100 B0126VOYDY Imported (China) LYSB0126VOYDY-ELECTRNCS 3.8 out of 5 stars July 21, 2015 None None"
B000N47CEA,HDMI Cable 2M (6 Feet) [Electronics],Generic,202505011,$0.71,186,"6.1 x 0.4 x 5.1 inches 0.3 ounces 0.3 ounces ( ) generic B000N47CEA for Proposition 65 warning 245763 4.7 out of 5 stars May 10, 2004 None None"
B01EY67S6O,"DisplayPort to HDMI,Anbear Gold Plated 6 Feet DP to HDMI Cable(MALE to MALE) for DisplayPort Enabled Desktops and Laptops to Connect to HDMI Displays",Anbear,202505011,$ 2 . 0 3,43,"60 x 0.8 x 0.5 inches 4 ounces 1.6 ounces ( ) B01EY67S6O LYSB01EY67S6O-ELECTRNCS 3.9 out of 5 stars May 10, 2016 None None"
B01LP5FRG0,StarTech.com USB C to HDMI Cable  6 ft / 2m  USB-C to HDMI 4K 60Hz  USB Type C to HDMI  Computer Monitor Cable,StarTech,202505011,$31.99,55,"B01LP5FRG0 4.4 out of 5 stars 4 ounces ( ) September 6, 2016 3840 x 2160 pixels StarTech CDP2HDMM2MB 2.4 ounces 7.9 x 8.7 x 8.3 inches 7.87 x 8.66 x 8.27 inches Black"
B003ILIFEG,"Monster Cable Ultimate High Speed HDMI THX 1000 Cable, 4 feet - (Non-Retail Packaging)",Monster,202505011,$12.99,251,"B003ILIFEG 4.5 out of 5 stars 5.6 ounces ( ) January 6, 2007 123128-49 4 ounces 8.5 x 8.5 x 0.8 inches USA MC THX 1000 HDX-4 4 FT Black 1 No No None"
B01MTXYMVI,"ROFISA HD Lighting Mirroring Cable, 3.3' Plug and Play Lightning MHL to HDMI 1080P HDTV Cable for iPhone 7/7 Plus, 6/6 Plus/6S/6S Plus, Samsung galaxy S3/S4/S5/S6/S7, Note 3/Note 4/Note 5 - Silver",ROFISA,202505011,$22.90,38,5 x 3 x 0.8 inches 1.6 ounces 2.4 ounces ( ) B01MTXYMVI Mirroring Cable 4.0 out of 5 stars None None
B008S7EYW2,Portta AV/CVBS RCA Composite to HDMI Mini Converter v1.3 Scaler with USB Power Cable for 720p 1080p support TV PC PS4 DVD,Portta,202505011,$18.99,401,"2.4 x 2.2 x 0.8 inches 0.3 ounces 0.3 ounces ( ) Item can be shipped within U.S. This item is not eligible for international shipping. B008S7EYW2 W3CVCHP 1 Nonstandard Battery batteries required. (included) 3.4 out of 5 stars August 3, 2012 None None"
B00ZCFALQG,"AGPtek 60m HDMI Network Extender Over Single Cable with IR ,Cat5e/6 Ethernet Cable 3D&1080P Supported Compatible HDCP Full HD Transmission",AGPtek,202505011,$35.99,37,"7.8 x 3.2 x 5.9 inches 6.4 ounces 1.4 pounds ( ) AGPtek B00ZCFALQG PC000181-AGP1 3.4 out of 5 stars June 10, 2015 None None"
B00SKVLF4G,"25 Feet High-Speed HDMI Cable - Supports Ethernet, 3D and Audio Return, UltraHD 4K Ready - Latest Specification Cable, 1-Pack",C&E,202505011,$9.99,70,"7 x 7 x 2 inches 10.4 ounces 10.4 ounces ( ) MarginMart, Inc. B00SKVLF4G CNE60942 4.5 out of 5 stars January 21, 2015 None None"
B00ABUOGNQ,StarTech.com 25 ft  High Speed HDMI Cable  Ultra HD 4k x 2k HDMI Cable  HDMI to HDMI M/M - 25ft HDMI 1.4 Cable - Audio/Video Gold-Plated,StarTech,202505011,$26.19,105,"13 x 10 x 1.8 inches 2 pounds 1.9 pounds ( ) STARTECH.COM B00ABUOGNQ China HDMM25 4.4 out of 5 stars November 12, 2012 None None"
B01M3XNNHZ,"Aiposen 4K HDMI Cord Cable 15FT,Gold Plated High-Speed 18Gbps Connectors,24AWG Braided Cord ,Supports Audio Return Channel - Video 4K 2160p, HD 1080p and for 3D - Xbox PlayStation PS3 PS4 PC TV(4.5M)",Aiposen,202505011,$17.99,2,8.2 x 6.7 x 2.1 inches 13.9 ounces 13.9 ounces ( ) B01M3XNNHZ AI-HDMI-01-D 5.0 out of 5 stars None None
B0095ZCEAA,3m High Speed HDMI Cable - Ultra HD 4k x 2k HDMI Cable - HDMI to HDMI M/M - 3 meter HDMI 1.4 Cable - Audio/Video Gold-Plated,StarTech,202505011,$10.78,0,"15.6 x 5.3 x 0.8 inches 5.6 ounces 5.6 ounces ( ) STARTECH.COM B0095ZCEAA China HDMM3M 0.0 out of 5 stars September 4, 2012 None None"
B01G504UJ0,"KIN&P Ultra High Speed hdmi cable 6ft 4k HDMI cables support Ethernet ,3D,4K and Audio Return (ARC)CL3 function and with 24k golden plated connector - Full Hd [Latest Version]",KIN&P,202505011,$ 2 . 0 3,37,"72 x 0.1 x 0.1 inches 5.6 ounces 5.6 ounces ( ) KIN&P B01G504UJ0 China LYSB01G504UJ0-ELECTRNCS 4.6 out of 5 stars May 25, 2016 None None"
B01G3UNEGW,1080P HDMI AV Adapter Cable for connect Samsung Galaxy S6 S7 / S7 Edge to HD TV,Mondeot,202505011,$19.85,39,"5.1 x 3.2 x 1 inches 1.6 ounces 1.6 ounces ( ) Mondeot B01G3UNEGW LYSB01G3UNEGW-ELECTRNCS 3.5 out of 5 stars May 24, 2016 None None"
B00SKVLF4G,"25 Feet High-Speed HDMI Cable - Supports Ethernet, 3D and Audio Return, UltraHD 4K Ready - Latest Specification Cable, 1-Pack",C&E,202505011,$9.99,70,"7 x 7 x 2 inches 10.4 ounces 10.4 ounces ( ) MarginMart, Inc. B00SKVLF4G CNE60942 4.5 out of 5 stars January 21, 2015 None None"
B00JGKMOPY,"MINI DP to HDMI, aLLreLi 6ft Mini DisplayPort DP (Thunderbolt Compatible) to HDMI HDTV Cable for iMac, MacBook Pro, Macbook Air and PC - White",aLLreli,202505011,$ 2 . 0 3,828,6.1 x 0.6 x 5.6 inches 0.3 ounces 0.3 ounces ( ) B00JGKMOPY ALLAP0160_6FT 4.4 out of 5 stars None None
B007ZUHGX2,50FT HDMI CABLE 1.4 1080P ETHERNET BLURAY 3D TV DVD PS3 HDTV XBOX LCD LED SALE,Satmaximum,202505011,$17.45,76,"2 x 1 x 2 inches 12 ounces 1.6 pounds ( ) Satmaximum B007ZUHGX2 HDMI Mesh-50FT 4.1 out of 5 stars May 2, 2012 None None"
B01FS329O8,"FST High-Speed HDMI Cable, 64Ft MHL to HDMI 1080p HDTv Adapter Cable for iPhone 5S 5 SE 6 Plus 6S Plus MiniNeed Personal Hotspot Support(Sliver)",FST,202505011,$16.90,49,"9.2 x 6.1 x 0.8 inches 2.6 ounces 2.6 ounces ( ) B01FS329O8 LYSB01FS329O8-ELECTRNCS 2.4 out of 5 stars May 17, 2016 None None"
B01N0NOQMT,"Lightning to HDMI Cable Adapter, WEILIANTE Lightning Digital AV Adapter for iPhone Samsung Smartphones iPad to Mirror on HDTV Projector - Plug and Play",WEILIANTE,202505011,$ 2 2 . 6 9,28,"8.6 x 6.1 x 0.7 inches 2.7 ounces 2.7 ounces ( ) WEILIANTE B01N0NOQMT LYSB01N0NOQMT-ELECTRNCS 4.0 out of 5 stars December 6, 2016 None None"
B01N1I7L6J,"HDMI Cable 25 FT - Braided Cord - 4K HDMI 2.0 Ready - High Speed - Gold Plated Connectors - Ethernet / Audio Return Channel - Video 4K UHD 2160p, HD 1080p, 3D - Xbox PlayStation PS3 PS4 PC Apple TV",SecurOMax,202505011,$ 1 9 . 9 9,8,"300 x 0.8 x 0.5 inches 10.1 ounces 1.4 pounds ( ) SecurOMax B01N1I7L6J Imported (China) SMHDMI25 4.8 out of 5 stars November 21, 2016 None None"
B00474YRE0,"Your Cable Store 1 Foot HDMI 1.4 HDTV Cable Gold Plated 28 AWG, Cat 2",Your Cable Store,202505011,$6.79,217,"7 x 0.6 x 5 inches 1.3 ounces 1.6 ounces ( ) B00474YRE0 LYSB00474YRE0-ELECTRNCS 4.3 out of 5 stars October 13, 2010 None None"
B00ECEC28S,Aurum Ultra Series - High Speed HDMI Cable with Ethernet - 5 pack (12 FT) - Supports 3D & Audio Return Channel - Full HD [Latest Version]  12 Feet - 5 pack,Aurum Cables,202505011,$ 4 . 7 6,580,"10.4 x 6 x 3.5 inches 1.9 pounds 1.9 pounds ( ) Aurum Cables B00ECEC28S 1386059 4.5 out of 5 stars August 1, 2011 None None"
B016CJ4RCO,"ECHOGEAR 8' Ultra Slim Flexible HDMI Cable - High-Speed Supports Full 1080P, 4K, UltraHD, 3D, Ethernet, and Audio Return Channel - 8 feet - ECHO-ACSH8",ECHOGEAR,202505011,$9.99,71,"8.8 x 0.9 x 5.1 inches 13.6 ounces 13.6 ounces ( ) ECHOGEAR B016CJ4RCO ECHO-ACSH8 4.9 out of 5 stars October 8, 2015 None None"
B00ABUOGNQ,StarTech.com 25 ft  High Speed HDMI Cable  Ultra HD 4k x 2k HDMI Cable  HDMI to HDMI M/M - 25ft HDMI 1.4 Cable - Audio/Video Gold-Plated,StarTech,202505011,$26.19,105,"13 x 10 x 1.8 inches 2 pounds 1.9 pounds ( ) STARTECH.COM B00ABUOGNQ China HDMM25 4.4 out of 5 stars November 12, 2012 None None"
B01HEAJBEY,"High Speed HDMI Cable,OTBBA 6 Feet(1.8 Meters) HDMI Cord for DVD,PS4,XBOX,HD TV[Latest Standard]",OTBBA,202505011,$ 5 . 9 9,47,"6.1 x 5.4 x 0.5 inches 3.7 ounces 3.7 ounces ( ) OTBBA B01HEAJBEY LYSB01HEAJBEY-ELECTRNCS 4.9 out of 5 stars June 22, 2016 None None"
B00RYRJWGA,"High-Speed HDMI Cable - 30 Feet, Supports Ethernet, 3D and Audio Return, UltraHD 4K Ready - Latest Specification Cable, 1-Pack",C&E,202505011,$16.24,188,"7 x 7 x 2 inches 1 pounds 1.1 pounds ( ) B00RYRJWGA CNE58963 4.6 out of 5 stars January 7, 2015 None None"
B0093GHS5M,Monster MC 700 HDX-4 High Speed 14.3Gbps THX HDMI Cable - 4 feet,Monster,202505011,$5.99,63,"6.1 x 5.5 x 0.7 inches 4.8 ounces 4.8 ounces ( ) Monster B0093GHS5M Made in USA 140501 4.4 out of 5 stars March 28, 2014 None None"
B01K7BZ1XC,"3x1 HDMI Switch with Optical SPDIF & RCA L/R Audio Out, 3 Port HDMI Audio Extractor Splitter with Remote, Supports ARC, MHL, 4kx2k, Full 3D, 1080P",iArk,202505011,$38.99,35,"7 x 2.6 x 1.1 inches 12.8 ounces 1.3 pounds ( ) iArktech B01K7BZ1XC A0301 4.6 out of 5 stars August 25, 2016 None None"
9985609034,"Premium 50 Foot High Speed HDMI Cable for your Sony Bravia KDL-40EX400 HDTV ! Supports: 1080p-2160p, 4K, 3D, Deep Color, TrueHD, CL3, and 800Hz technologies.",A Days Tech,202505011,$13.32,130,"600 x 1.1 x 1.1 inches 1.4 pounds 1.4 pounds ( ) 9985609034 LYS9985609034-ELECTRNCS 4.1 out of 5 stars September 29, 2010 None None"
B00DI8A4HU,"KabelDirekt High Speed HDMI Cable with ARC Ethernet (20 ft) Newest Standard - Supports 4K, 1080p, 3D, Audio Return, Full HD and Ultra HD - PRO Series",KabelDirekt,202505011,$14.99,462,"6.4 x 2 x 5.4 inches 12 ounces 12 ounces ( ) KabelDirekt B00DI8A4HU 235 4.6 out of 5 stars June 18, 2013 None None"
B01KRLGQO0,"HDMI Extension Cable, Rankie 2-Pack 3 Feet High Speed HDMI Extension Cable Male to Female with Ethernet (Black) - R1331",Rankie,202505011,$7.99,52,"5.5 x 4.7 x 1.2 inches 9.1 ounces 4.2 ounces ( ) Rankie B01KRLGQO0 R-1331-CB-EXT-HDMI-3FTx2-BK 4.9 out of 5 stars August 21, 2016 None None"
B01NBPAAHQ,"Lightning Digital AV Adapter, Phetron Plug and Play Lightning MHL to HDMI High-Speed 1080P HDTV Cable for iPhone iPad Samsung Smartphones (Black)",Phetron,202505011,$ 2 1 . 9 9,51,33.9 x 0.1 x 0.4 inches 1.9 ounces 4.8 ounces ( ) B01NBPAAHQ 4.0 out of 5 stars None None
B01H60UVU0,"Digital Converter Box + Flat Antenna + HDMI Cable for Recording & Watching Full HD Digital Channels for FREE (Instant & Scheduled Recording, DVR, 1080P, HDMI Output, 7 Day Program Guide & LCD Screen)",eXuby,202505011,$39.99,26,"12.1 x 10.1 x 4.3 inches 1.9 pounds 1.9 pounds ( ) UnAssigned B01H60UVU0 DCBM5-ANTHD 4.0 out of 5 stars June 16, 2016 None None"
B01HPZSMQ6,USBNOVEL Hdmi Splitter Cable 1 in 2 out Ultra HD 4Kx2K HDMI Male to 2 Port HDMI Out Female 3D Compatibility HDCP 1.4 Protocol Compliant,USBNOVEL,202505011,$ 8 . 5 2,117,2.6 x 2.2 x 0.5 inches 2.1 ounces 3.2 ounces ( ) B01HPZSMQ6 LYSB01HPZSMQ6-ELECTRNCS 4.7 out of 5 stars None None
B018K28HOU,AGPtek Newest LKV372PRO HDMI Network Extender 196ft/60m Over Cat6/6a/7 Single cable with Loop-out for local display/ monitoring function and Supporting IR Signal Transmission - 2 x HDMI outputs,AGPtek,202505011,$ 8 . 5 2,165,"2.6 x 2.8 x 1 inches 1.1 pounds 1.1 pounds ( ) B018K28HOU LYSB018K28HOU-ELECTRNCS 3.8 out of 5 stars November 26, 2015 None None"
B01NGZX392,Hi-Definition Direct Two-Way HDMI Splitter Full HD 1080p Support 1-in-2-Out Adapter,Xorastra(TM),202505011,$9.99,22,"4.6 x 3.1 x 0.5 inches 0.5 ounces 0.5 ounces ( ) Xorastra(TM) B01NGZX392 2.3 out of 5 stars December 26, 2016 None None"
B00LK95VNQ,ViewHD HDMI to TV Composite RCA AV + S Video Converter | Include AV & S Video Cables + AC Power Adapter | Model: H2STVs,ViewHD,202505011,$43.95,357,"7.1 x 5.4 x 2.7 inches 1.1 pounds 1.1 pounds ( ) ViewHD B00LK95VNQ H2STVs 4.1 out of 5 stars August 16, 2014 None None"
B01N1I7L6J,"HDMI Cable 25 FT - Braided Cord - 4K HDMI 2.0 Ready - High Speed - Gold Plated Connectors - Ethernet / Audio Return Channel - Video 4K UHD 2160p, HD 1080p, 3D - Xbox PlayStation PS3 PS4 PC Apple TV",SecurOMax,202505011,$ 1 9 . 9 9,8,"300 x 0.8 x 0.5 inches 10.1 ounces 1.4 pounds ( ) SecurOMax B01N1I7L6J Imported (China) SMHDMI25 4.8 out of 5 stars November 21, 2016 None None"
B0055PKFVE,"StarTech.com 20 ft High Speed HDMI Cable with Ethernet - Ultra HD 4k x 2k HDMI Cable - HDMI to HDMI M/M - 1080p Audio/Video, Gold-Plated",StarTech,202505011,$32.99,17,"10 x 13 x 1.4 inches 1 pounds 1.2 pounds ( ) B0055PKFVE HDMIMM20HS 4.5 out of 5 stars June 13, 2011 None None"
B00YNH0DV2,"HDMI Cable 6ft - HDMI 2.0 Ready (UHD 4K @ 60Hz, 18Gbps) - Braided Cord (28AWG) - Ultra High Speed - Ethernet & Audio Return - Video 4K 2160p, HD 1080p, 3D - Xbox, PlayStation, PS3, PS4, PC, Apple TV",SecurOMax,202505011,$ 2 . 0 3,588,"72 x 0.8 x 0.5 inches 5 ounces 5.6 ounces ( ) SecurOMax B00YNH0DV2 Imported (China) SMHDMI07 4.7 out of 5 stars June 1, 2015 None None"
B00LK95VNQ,ViewHD HDMI to TV Composite RCA AV + S Video Converter | Include AV & S Video Cables + AC Power Adapter | Model: H2STVs,ViewHD,202505011,$43.95,357,"7.1 x 5.4 x 2.7 inches 1.1 pounds 1.1 pounds ( ) ViewHD B00LK95VNQ H2STVs 4.1 out of 5 stars August 16, 2014 None None"
B00O3PZA3K,"PlugLug HD-1000 Series High-Speed HDMI Cable (75 Feet) - Supports Ethernet, 3D, Audio Return, and CL3 Rated - Triple Shielded with Signal Booster",PlugLug,202505011,C u r r e n t l y,19,"9.1 x 9.1 x 2 inches 3.8 pounds 3.8 pounds B00O3PZA3K 30010 3.4 out of 5 stars October 2, 2014 None None"
B004878EQS,"Tripp Lite HDMI Over Cat5 / Cat6 Extender, Extended Range Transmitter and Receiver for Video and Audio 1920x1200 1080p at 60Hz(B126-1A1)",Tripp Lite,202505011,$154.77,147,"6.5 x 8.4 x 2.2 inches 1.7 pounds 1.8 pounds ( ) B004878EQS for Proposition 65 warning B126-1A1 3.8 out of 5 stars October 21, 2010 None None"
B01NBH76PM,"M.Way Aluminium MHL Micro USB to HDMI Cable Lightning Digital AV Adapter Plug and Play HD 1080P Miracast AirPlay Mirroring/ HDTV Adapter for iPhone 7/7 Plus, 6/6 plus 5/5s",M.Way,202505011,$ 2 3 . 4 9,36,"5.5 x 4.7 x 0.4 inches 4.8 ounces 4.8 ounces ( ) Firstmore B01NBH76PM 3.8 out of 5 stars December 5, 2016 None None"
B016LFJ8NC,"Sanus Super Slim 8' HDMI 2.0 cable - 8 Feet - 18 Gbps High-Speed Supports Full 1080P, 4K, UltraHD, 3D, Ethernet, and Audio Return Channel - SOA-SH8",Sanus,202505011,$14.99,110,"5.3 x 0.6 x 5 inches 2.4 ounces 2.4 ounces ( ) Sanus B016LFJ8NC SOA-SH8 4.7 out of 5 stars October 13, 2015 None None"
B01MZ0H5PG,"Lightning to HDMI Adapter Cable, OXOQO Connector for HDTV iPhone 7 7 Plus 6s 6s Plus 6 6 Plus 5 5c 5s SE, iPad Air/Mini/Pro, iPod Touch 5th/6th, Silver",OXOQO,202505011,$ 2 5 . 9 9,14,"5 x 3 x 0.8 inches 1.6 ounces 7 ounces ( ) OXOQ B01MZ0H5PG HDTV iPhone 2.7 out of 5 stars December 16, 2016 None None"
B01E7GVRA4,"Postta Ultra HDMI 2.0V Cable(50 Feet)Support 4K 2160P,1080P,3D,Audio Return and Ethernet - 1 Pack(Golden)",Postta,202505011,$31.99,33,"8.4 x 7.4 x 3.3 inches 3.4 pounds 3.4 pounds ( ) Postta B01AY146DQ LYSB01AY146DQ-ELECTRNCS 4.6 out of 5 stars January 21, 2016 None None"
B00GBBSX4W,HDMI Extension Cable 3 FT - 2-Pack - Ultra Clarity 4K HDMI Extender 2.0 with Ethernet ( 3 FEET ) M / F Port Saver Cables Braided Cord - Support 3D & Audio Return Channel - Latest Version,Ultra Clarity Cables,202505011,$ 9 . 9 5,662,"6.3 x 5.6 x 1.6 inches 1 ounces 4 ounces ( ) B00GBBSX4W uche23 4.7 out of 5 stars October 30, 2013 None None"
B014RSQ20C,Expert Connect | 4x2 HDMI Splitter/ Switcher | 4 Port | Ultra HD 4K/2K | Full HD/3D | 1080P | HDMI 1.4 | HDTV | PS4 / PS3 | XboxOne / 360 | DVD | Blu-ray | Dolby Digital,Expert Connect,202505011,$38.99,385,"B014RSQ20C 4.0 out of 5 stars 1.7 pounds ( ) September 1, 2015 HMASW4KDK402 12.8 ounces 5.1 x 3.1 x 1.6 inches HMASW4KDK402 4 x 2 Matrix 4K/2K 1 HDMI 1.4, HDMI 1.3 No None"
B01BPCVCAS,Cable Matters Height Adjustable Dual Monitor Mount with 4K HDMI Cables,Cable Matters,202505011,$ 1 4 . 9 8,16,"18.5 x 15.2 x 5.8 inches 12.2 pounds 12.2 pounds ( ) Cable Matters B01BPCVCAS 106011 4.2 out of 5 stars February 12, 2016 None None"
